Grid Demand [W],PV Gen [W],Day-ahead Price [EUR/MWh]
-10470.520833333334,0.0,74.98
-10569.958333333334,0.0,70.66
-10405.270833333334,0.0,60.41
-10442.375,0.0,60.48
-10463.375,0.0,77.19
-10591.916666666666,0.0,148.9
-12881.916666666666,31.7,220.0
-13269.330543933054,2256.753138075314,248.03
-7637.0625,8308.783333333333,240.12
-4552.645833333333,12064.904166666667,212.02
1084.6875,20725.158333333333,205.5
2056.520833333333,24246.3375,200.0
681.4166666666666,18821.7875,193.43
-825.0208333333334,10953.183333333332,194.2
-4229.729166666667,8928.241666666667,195.63
-10684.666666666666,4919.666666666667,213.91
-11340.645833333334,2501.545833333333,248.06
-12289.708333333334,314.075,252.62
-11630.9375,0.0,290.97
-11292.729166666666,0.0,260.0
-10724.875,0.0,244.98
-10707.020833333334,0.0,220.19
-10716.1875,0.0,205.7
-10747.625,0.0,261.0
-11113.895833333334,0.0,252.86
-10703.854166666666,0.0,250.0
-10562.5625,0.0,236.86
-10632.875,0.0,241.88
-10663.8125,0.0,264.31
-10741.166666666666,0.0,310.05
-11925.979166666666,164.35,356.09
-14526.458333333334,2308.1833333333334,393.1
-16586.569037656904,3435.7196652719667,352.55
-13996.5,7029.245833333333,300.0
-6252.782426778243,12786.179916317991,299.92
-6184.0625,12125.0625,296.41
-131.375,23879.57083333333,287.0
255.16666666666663,23363.02083333333,280.02
-905.4375,12136.829166666666,280.0
-6161.854166666667,11122.529166666667,298.94
-8388.791666666666,6340.033333333334,317.58
-11948.99581589958,1117.5271966527196,350.52
-11545.770833333334,0.0,442.9
-10846.903765690377,0.0,319.03
-10971.375,0.0,300.0
-10416.1875,0.0,298.91
-10412.770833333334,0.0,270.7
-10207.875,0.0,176.61
-10349.083333333334,0.0,167.36
-9997.6875,0.0,164.35
-9620.208333333334,0.0,160.08
-9678.166666666666,0.0,162.74
-9658.395833333334,0.0,174.12
-9696.6875,0.0,233.46
-11274.0,68.0375,269.4
-10855.020920502093,2979.5146443514645,291.42
-4957.75,9046.504166666668,260.0
7.520833333333333,18640.8625,230.24
1913.4791666666667,25814.5,211.32
173.58333333333334,14074.091666666667,192.6
-33.395833333333336,12630.633333333331,169.6
93.52083333333331,16355.5375,160.5
647.8333333333334,19145.0375,164.72
97.70833333333331,12908.1,192.3
-148.83333333333334,4735.008333333333,229.02
-856.5208333333334,1201.3458333333333,252.81
-3439.270833333333,0.0,269.7
-7502.354166666667,0.0,235.67
-8289.270833333334,0.0,194.21
-8158.25,0.0,181.2
-8123.3125,0.0,150.0
-8040.375,0.0,138.18
-7924.458333333333,0.0,120.28
-7833.708333333333,0.0,122.12
-7845.5,0.0,135.11
-8317.604166666666,0.0,140.0
-8111.770833333333,0.0,137.33
-7744.833333333333,0.0,137.15
-7614.770833333333,67.5625,167.91
-5476.104166666667,2565.554166666667,183.27
-844.6666666666666,9006.545833333334,160.44
488.7916666666667,18231.879166666666,124.0
3231.5,26518.391666666663,100.81
11394.479166666666,30345.970833333333,78.7
18028.0,30608.608333333334,70.44
18478.479166666668,27927.94583333333,70.5
13255.520833333334,22225.141666666663,93.82
4473.583333333333,13600.191666666668,137.52
204.64583333333331,6096.0875,200.0
-112.08333333333331,964.5916666666668,229.2
-126.97916666666669,0.0,239.22
-2342.9791666666665,0.0,183.22
-3451.6666666666665,0.0,138.86
-4532.395833333333,0.0,129.71
-5728.104166666667,0.0,110.01
-7435.520833333333,0.0,135.35
-7732.125,0.0,132.2
-7727.333333333333,0.0,122.11
-7281.9375,0.0,119.41
-7132.729166666667,0.0,118.88
-7148.645833333333,0.0,120.88
-7292.666666666667,0.0,140.5
-7016.208333333333,38.2375,163.99
-5023.125,2421.804166666667,169.11
-612.4375,8831.554166666667,151.68
624.5,18072.32083333333,127.69
3464.5,25979.304166666665,119.52
11250.5625,29832.575,96.07
18506.70833333333,30200.24583333333,86.3
18912.824267782427,27709.778242677825,69.22
13192.1875,21871.354166666668,89.82
4820.9375,13417.066666666668,123.85
159.875,5027.5875,165.29
-91.14583333333331,1054.1458333333333,216.06
-91.4375,0.0,240.57
-666.8541666666666,0.0,221.7
-2701.833333333333,0.0,195.0
-3939.9791666666665,0.0,179.72
-4906.416666666667,0.0,159.16
-6536.229166666667,0.0,149.14
-6884.854166666667,0.0,141.51
-6981.333333333333,0.0,123.55
-7031.729166666667,0.0,113.68
-7442.145833333333,0.0,118.6
-7192.729166666667,0.0,146.16
-7896.229166666667,0.0,200.0
-9098.354166666666,111.4625,252.46
-10437.229166666666,3815.870833333333,260.02
-9002.824267782427,9271.615062761506,237.02
-4007.4476987447697,14537.874476987448,213.94
-3282.8541666666665,15870.220833333333,180.28
593.1458333333334,24853.891666666663,133.19
109.4375,15007.966666666667,109.32
-4516.5,8200.25,101.4
-10256.354166666666,7510.641666666666,121.06
-10075.75,6381.545833333334,145.07
-12309.395833333334,1214.5666666666666,192.13
-12180.270833333334,89.60833333333333,228.11
-10973.604166666666,0.0,240.57
-9288.6820083682,0.0,229.24
-8274.666666666666,0.0,175.47
-8306.145833333334,0.0,119.68
-8414.104166666666,0.0,96.58
-8640.395833333334,0.0,100.37
-8547.020833333334,0.0,94.85
-8609.853556485356,0.0,85.9
-8656.291666666666,0.0,90.0
-8668.541666666666,0.0,93.36
-8655.979166666666,0.0,110.3
-8600.666666666666,0.0,143.0
-9983.020833333334,0.0,215.42
-12982.5625,719.9291666666667,236.21
-12044.020833333334,5232.808333333333,237.18
-9451.5,8358.745833333332,220.0
-5719.3125,11825.108333333334,208.94
-1833.0125523012557,14682.543933054394,174.59
273.1666666666667,19978.716666666667,151.24
-4821.875,10695.2875,139.95
-14841.1875,3813.6041666666665,139.44
-16879.916666666668,1934.8125,149.36
-12837.791666666666,1017.1583333333332,200.0
-11750.354166666666,128.31666666666666,235.44
-9923.9375,0.0,248.08
-8880.333333333334,0.0,226.74
-8858.833333333334,0.0,193.2
-8786.541666666666,0.0,184.68
-8797.5625,0.0,140.11
-8520.875,0.0,151.93
-8647.796610169491,0.0,152.01
-8479.479166666666,0.0,140.07
-8457.3125,0.0,132.43
-8310.958333333334,0.0,135.0
-8209.604166666666,0.0,151.45
-10071.1875,0.0,196.17
-12664.393305439333,0.0,229.3
-16335.833333333334,2565.6541666666667,250.59
-10051.958333333334,7796.058333333333,238.97
-10160.520833333334,9760.216666666667,211.31
-4880.416666666667,15554.375,195.56
94.4375,18489.93333333333,189.75
-3553.25,11838.891666666666,168.74
-2652.375,14598.558333333332,165.42
-1637.0625,17261.095833333333,167.6
-4713.598326359833,10790.246861924688,189.9
-10831.916666666666,3932.4125,213.96
-11248.75,434.4041666666666,246.99
-8302.666666666666,0.0,287.31
-7803.375,0.0,235.0
-7921.0625,0.0,199.07
-7810.020833333333,0.0,153.18
-7972.270833333333,0.0,116.12
-7906.083333333333,0.0,146.69
-7702.666666666667,0.0,131.83
-7540.916666666667,0.0,132.46
-7353.75,0.0,110.0
-7314.5,0.0,116.61
-7295.541666666667,0.0,140.99
-7376.083333333333,0.0,209.0
-8953.200836820084,0.0,235.05
-11715.583333333334,2039.7791666666667,260.0
-9015.604166666666,8825.225,245.0
-5042.1875,13141.633333333331,222.55
-1387.0208333333333,17650.708333333332,198.3
-306.9791666666667,19353.154166666667,189.93
-931.5625,17962.4625,164.0
367.75,24524.729166666668,144.55
-1157.2916666666667,17704.616666666665,144.27
-3914.7708333333335,11640.8375,151.92
-3717.9166666666665,4963.3375,199.13
-5776.8125,615.2666666666667,221.73
-9956.979166666666,0.0,219.73
-9349.8125,0.0,149.8
-9423.5625,0.0,116.63
-9050.3125,0.0,107.43
-9163.645833333334,0.0,69.82
-9057.958333333334,0.0,67.22
-8921.020833333334,0.0,56.55
-8682.270833333334,0.0,49.42
-8592.729166666666,0.0,48.93
-9005.8125,0.0,56.51
-8462.145833333334,0.0,67.21
-8521.291666666666,0.0,98.2
-9881.645833333334,0.0,165.01
-11186.208333333334,2453.958333333333,156.02
-10273.3125,7096.770833333333,105.11
-1976.5208333333333,15902.358333333334,84.06
497.9791666666667,24717.6125,72.19
1872.1666666666667,25640.366666666665,67.97
106.33333333333331,15530.058333333332,56.49
193.95833333333331,18035.30833333333,62.63
114.18067226890756,16136.47899159664,81.57
-794.0833333333334,8825.991666666667,123.6
-3415.395833333333,4487.870833333333,195.66
-6005.25,353.425,239.93
-8836.25,0.0,249.22
-9726.916666666666,0.0,208.64
-9513.5,0.0,198.52
-9620.395833333334,0.0,171.43
-9488.666666666666,0.0,117.55
-9628.333333333334,0.0,127.04
-9897.875,0.0,126.22
-9477.083333333334,0.0,138.16
-9551.729166666666,0.0,135.75
-9388.895833333334,0.0,139.02
-9488.125,0.0,140.3
-9764.229166666666,0.0,134.67
-9465.166666666666,0.0,182.43
-9054.416666666666,303.075,189.91
-7292.041666666667,2486.5875,184.18
-2384.708333333333,8303.954166666666,194.95
-1539.2916666666667,8987.675,120.01
-2335.3541666666665,7672.75,102.83
-1612.1041666666667,8876.0625,88.63
276.125,13264.925,83.92
-31.0,11646.733333333334,96.84
-1754.1458333333333,7019.579166666666,135.79
-4382.0,4363.904166666666,202.52
-6876.166666666667,441.4333333333333,235.09
-7752.229166666667,0.0,253.06
-9226.395833333334,0.0,231.94
-9229.520833333334,0.0,200.34
-9133.145833333334,0.0,187.94
-9246.833333333334,0.0,131.1
-9052.083333333334,0.0,106.89
-9127.75,0.0,107.67
-9326.333333333334,0.0,103.73
-9207.541666666666,0.0,108.09
-9666.291666666666,0.0,110.42
-9259.708333333334,0.0,116.68
-9332.991631799165,0.0,112.13
-9331.354166666666,0.0,118.08
-8896.916666666666,487.12916666666666,170.87
-6896.125,2798.9875,178.1
-4935.458333333333,4790.070833333333,166.76
-5465.9375,4294.166666666667,134.92
-4471.708333333333,5245.9875,123.17
-5554.541666666667,4316.408333333334,106.57
-5646.1875,4304.583333333333,101.39
-7815.895833333333,2031.6916666666664,112.8
-4125.395833333333,5928.983333333334,123.85
-5478.083333333333,4300.654166666666,182.5
-9066.4375,385.725,216.0
-9774.458333333334,0.0,238.29
-9262.041666666666,0.0,206.09
-9236.833333333334,0.0,158.36
-9293.875,0.0,175.5
-9358.125,0.0,132.88
-9324.5625,0.0,114.35
-9330.041666666666,0.0,118.04
-9200.708333333334,0.0,108.79
-9094.166666666666,0.0,109.84
-9446.958333333334,0.0,118.0
-9327.291666666666,0.0,156.82
-8872.770833333334,0.0,216.6
-11363.833333333334,0.0,258.13
-13140.041666666666,1549.0166666666669,268.32
-11659.041666666666,4511.829166666666,250.5
-9280.791666666666,8758.095833333333,216.0
-6057.786885245901,12023.737704918032,199.27
,,180.0
454.0217391304348,26189.815217391304,166.79
200.10416666666663,23679.425,173.74
202.875,17850.658333333333,190.98
27.479166666666668,9111.6125,208.7
-414.5208333333333,3331.2,229.97
-3386.083333333333,145.57916666666668,252.97
-7128.833333333333,0.0,262.12
-9123.5625,0.0,214.0
-9294.4375,0.0,206.0
-9150.020833333334,0.0,181.42
-9072.854166666666,0.0,151.97
-9162.666666666666,0.0,113.47
-9073.583333333334,0.0,106.28
-9125.625,0.0,102.05
-9461.625,0.0,92.12
-10039.25,0.0,97.17
-9540.291666666666,0.0,114.97
-9151.208333333334,0.0,165.1
-10605.666666666666,0.0,215.9
-14427.5,331.99583333333334,235.68
-15339.395833333334,2486.6208333333334,224.7
-12566.9375,5376.970833333334,214.55
-8771.5,8277.058333333332,199.42
-7710.146443514644,8230.887029288702,199.64
-4267.083333333333,14333.604166666666,188.69
-4015.1875,12782.6,182.0
-6336.75,10146.320833333331,171.6
-6339.75,10239.504166666668,172.09
-11110.3125,3598.9,183.27
-9402.208333333334,141.6125,184.8
-9300.3125,0.0,166.13
-9817.645833333334,0.0,137.92
-9626.333333333334,0.0,94.98
-9678.604166666666,0.0,69.37
-9488.895833333334,0.0,51.02
-9482.25,0.0,14.39
-9426.708333333334,0.0,5.65
-9443.229166666666,0.0,4.12
-9400.041666666666,0.0,0.09
-9397.125,0.0,0.15
-9490.6875,0.0,14.07
-9734.125,0.0,62.95
-12228.666666666666,0.0,132.17
-15903.0,1191.15,130.53
-8953.4375,7889.016666666666,98.43
-5657.666666666667,11715.275,61.32
-6639.104166666667,12334.433333333332,56.08
-398.5208333333333,21801.30833333333,48.09
-1188.1041666666667,14354.204166666666,44.06
-14507.8125,4711.629166666667,52.21
-16710.145833333332,4096.9125,56.76
-17268.833333333332,2057.3125,61.32
-14532.645833333334,576.3583333333333,89.99
-11319.6875,0.0,113.51
-8964.6875,0.0,118.44
-8667.75,0.0,87.89
-8607.833333333334,0.0,73.87
-8756.25,0.0,64.27
-8581.604166666666,0.0,52.29
-8661.541666666666,0.0,30.04
-8713.333333333334,0.0,30.17
-8702.354166666666,0.0,18.97
-8639.416666666666,0.0,18.8
-8872.020833333334,0.0,29.14
-8734.458333333334,0.0,47.74
-8870.145833333334,0.0,77.1
-10692.104166666666,0.0,104.74
-15926.166666666666,846.6875,108.08
-12801.354166666666,5435.216666666666,103.42
-11402.25,7633.379166666667,89.66
-4563.645833333333,15270.758333333331,77.05
-5389.541666666667,12548.095833333333,52.28
-6256.791666666667,11652.441666666668,30.0
391.1041666666667,21692.629166666666,18.9
-5329.9375,9683.125,30.02
-8479.729166666666,8498.733333333334,49.04
-10469.583333333334,3489.554166666667,64.91
-12588.583333333334,338.6083333333333,100.37
-11115.770833333334,0.0,118.21
-9721.125,0.0,88.08
-9572.4375,0.0,70.08
-9409.895833333334,0.0,65.17
-9441.8125,0.0,54.11
-9428.0,0.0,63.42
-9167.958333333334,0.0,60.45
-9511271.42920354,0.0,55.11
-9109.5,0.0,52.64
-9014.25,0.0,61.58
-8873.270833333334,0.0,73.05
-8881.541666666666,0.0,91.98
-10878.375,0.0,119.28
-13042.875,797.4166666666666,121.06
-13571.229166666666,3945.4041666666662,91.58
-3940.2083333333335,14534.170833333334,68.56
-1496.2133891213389,17457.330543933054,55.24
1354.2708333333333,26451.129166666666,44.06
1626.3333333333333,26233.666666666668,24.46
1152.0416666666667,14791.491666666669,23.22
-1367.7708333333333,10257.633333333331,30.08
-3659.5208333333335,6794.641666666666,55.28
-6878.541666666667,1643.8916666666669,82.66
-6971.020833333333,2.5375,110.0
-8768.020833333334,0.0,119.91
-8416.708333333334,0.0,98.93
-8439.083333333334,0.0,78.67
-8442.104166666666,0.0,80.7
-8395.520833333334,0.0,63.06
-8203.479166666666,0.0,73.0
-9089.8125,0.0,69.17
-9160.395833333334,0.0,67.66
-8256.1875,0.0,73.63
-8249.645833333334,0.0,68.66
-8259.854166666666,0.0,72.48
-8227.791666666666,0.0,66.04
-8070.541666666667,0.0,105.1
-7350.791666666667,874.9041666666667,137.33
-2980.4791666666665,5868.458333333333,141.0
210.375,14262.766666666666,149.99
1138.0,21421.991666666665,138.16
3717.5,26200.475,118.76
7645.645833333333,21904.05833333333,105.52
7098.8125,19193.095833333333,125.1
649.1458333333334,9050.029166666667,160.07
201.25,7109.4,180.35
-37.375,3061.3166666666666,210.99
-19.52083333333333,102.45,238.22
-2155.145833333333,0.0,256.47
-3502.625,0.0,223.06
-3641.3125,0.0,210.0
-4916.583333333333,0.0,192.06
-6973.145833333333,0.0,162.23
-7658.9375,0.0,137.46
-7747.5,0.0,109.43
-8032.770833333333,0.0,105.0
-8024.770833333333,0.0,114.59
-8497.770833333334,0.0,93.28
-8490.583333333334,0.0,105.0
-8311.25,0.0,83.86
-8131.0625,0.0,93.75
-8433.6875,958.2916666666666,119.31
-3239.4791666666665,5732.8125,83.45
218.47916666666663,14368.945833333331,82.9
889.625,21748.104166666668,87.84
3244.5416666666665,26100.725,73.17
9662.520833333334,26137.566666666666,61.82
10100.833333333334,22570.545833333334,60.01
6096.708333333333,16702.1375,77.05
605.3958333333334,8657.520833333334,100.21
-80.0625,2917.4083333333333,138.06
-170.22916666666666,73.45416666666667,191.19
-2382.8125,0.0,135.83
-3625.25,0.0,99.29
-3646.375,0.0,75.06
-4283.416666666667,0.0,79.28
-6380.708333333333,0.0,79.03
-7784.25,0.0,84.37
-7938.166666666667,0.0,81.55
-8135.0625,0.0,86.22
-7899.6875,0.0,84.39
-8022.395833333333,0.0,88.7
-7968.291666666667,0.0,111.82
-8333.166666666666,0.0,205.04
-10010.25,0.0,215.77
-12427.041666666666,1097.1,242.41
-10133.791666666666,5359.1125,219.24
-3626.945606694561,13434.92050209205,176.08
199.1875,21458.704166666663,151.95
428.4791666666667,23815.93333333333,153.05
344.327731092437,19955.306722689074,169.59
414.1458333333333,21026.55,174.02
608.7291666666666,15718.191666666668,200.91
-785.6666666666666,7456.820833333333,216.97
-4437.666666666667,2961.825,235.0
-4979.666666666667,175.85416666666666,255.1
-7554.354166666667,0.0,262.0
-9591.604166666666,0.0,214.96
-9594.6875,0.0,198.0
-8984.729166666666,0.0,182.06
-9199.291666666666,0.0,158.39
-9594.583333333334,0.0,115.66
-9220.520833333334,0.0,135.57
-9347.583333333334,0.0,124.36
-10551.0,0.0,114.92
-9126.895833333334,0.0,122.06
-9347.895833333334,0.0,155.1
-9892.8125,0.0,214.5
-11174.0,0.0,235.71
-14933.770833333334,1142.1708333333331,245.91
-13790.3125,4370.158333333334,235.06
-13408.326359832636,6584.384937238494,219.9
-11653.9375,10027.65,212.22
-7845.125523012553,12210.58158995816,197.03
-5568.8125,15213.758333333331,185.44
-4785.774058577405,16025.702928870292,165.01
-11173.895833333334,9539.554166666669,177.44
-12047.479166666666,5951.075,190.2
-12840.25,3202.5291666666667,223.47
-13539.958158995816,36.72803347280335,243.0
-11836.895833333334,0.0,223.47
-10505.334728033473,0.0,197.03
-10198.791666666666,0.0,138.28
-9839.229166666666,0.0,116.75
-9847.083333333334,0.0,84.27
-9833.0625,0.0,91.33
-9672.895833333334,0.0,85.4
-9480.416666666666,0.0,69.92
-9279.958333333334,0.0,66.8
-9287.083333333334,0.0,85.36
-9256.520833333334,0.0,93.24
-9220.3125,0.0,124.78
-11839.041666666666,0.0,197.01
-13462.979166666666,1623.45,220.0
-11015.479166666666,6422.85,200.0
-4639.915966386555,12466.710084033612,180.0
-520.6041666666666,18514.0125,141.01
228.16666666666663,20523.7875,119.31
352.875,22452.0,100.0
254.581589958159,18928.560669456067,100.03
-591.6666666666666,14607.775,126.01
-6081.625,7727.070833333333,148.99
-11617.333333333334,2556.241666666667,207.56
-11496.020833333334,55.44166666666667,235.27
-9335.270833333334,0.0,228.55
-9292.895833333334,0.0,198.95
-8697.583333333334,0.0,162.0
-8767.8125,0.0,148.81
-8322.0625,0.0,121.75
-8581.020833333334,0.0,133.02
-8954.666666666666,0.0,125.53
-8637.604166666666,0.0,118.96
-8570.25,0.0,122.02
-8437.0,0.0,131.7
-8532.729166666666,0.0,141.02
-8604.020833333334,0.0,180.0
-10862.291666666666,0.0,225.02
-14040.854166666666,347.93333333333334,250.34
-15183.416666666666,2244.2916666666665,203.98
-13121.0625,5393.15,171.4
-11069.25,6956.441666666667,142.77
-8625.208333333334,8197.283333333333,128.01
-4052.375,14449.316666666668,112.0
-611.7291666666666,20588.44583333333,113.01
-3588.36820083682,14396.28870292887,140.0
-6360.895833333333,7345.125,173.05
-10256.645833333334,2169.454166666667,198.93
-12647.625,4.633333333333334,220.69
-11064.354166666666,0.0,198.67
-9591.125,0.0,151.86
-9401.416666666666,0.0,100.19
-9725.979166666666,0.0,103.69
-9831.25,0.0,99.09
-9961.104166666666,0.0,94.98
-9370.520833333334,0.0,83.99
-9592.395833333334,0.0,78.35
-9764.916666666666,0.0,69.41
-9698.604166666666,0.0,75.29
-9489.0625,0.0,89.61
-9857.916666666666,0.0,132.65
-11347.583333333334,0.0,174.4
-13121.541666666666,588.8458333333333,199.36
-14065.041666666666,2180.5916666666667,148.42
-12331.416666666666,4969.395833333333,106.16
-10033.583333333334,6689.995833333333,97.1
-6597.426778242678,9321.47280334728,91.29
-2039.6458333333333,16511.020833333332,85.51
182.3125,19956.491666666665,90.34
-314.9375,13705.395833333334,101.05
-6238.541666666667,7036.645833333333,137.9
-9218.291666666666,2789.108333333333,187.96
-10373.229166666666,19.6625,170.07
-9225.833333333334,0.0,152.33
-8928.0625,0.0,106.18
-8700.416666666666,0.0,88.89
-8203.541666666666,0.0,84.61
-8596.583333333334,0.0,65.51
-8672.104166666666,0.0,75.05
-8643.458333333334,0.0,72.22
-8308.916666666666,0.0,75.47
-8244.6875,0.0,70.0
-8321.208333333334,0.0,67.03
-8477.104166666666,0.0,69.43
-8392.5625,0.0,81.3
-8430.854166666666,0.0,92.31
-7078.354166666667,1565.3875,117.65
-5297.479166666667,3857.7,116.89
-6069.229166666667,2850.258333333333,109.03
-5363.604166666667,3664.4166666666665,101.31
-5763.083333333333,3265.020833333333,81.07
-4148.8125,4678.033333333334,78.56
-5214.0,3861.954166666667,71.58
-4447.0625,5085.016666666666,71.59
-6434.770833333333,2592.1,80.0
-8746.6875,237.27083333333331,86.98
-8892.0,0.0,114.67
-8751.666666666666,0.0,107.83
-9198.291666666666,0.0,88.24
-8903.208333333334,0.0,67.36
-8741.708333333334,0.0,66.93
-8799.854166666666,0.0,57.18
-9084.4375,0.0,56.14
-8816.666666666666,0.0,60.87
-8943.375,0.0,69.03
-8731.041666666666,0.0,64.49
-8971.75,0.0,57.11
-8900.458333333334,0.0,58.65
-8686.416666666666,0.0,56.0
-8813.625,0.0,54.73
-8086.708333333333,696.5375,60.24
-4899.291666666667,4146.875,61.09
-1948.0833333333333,8888.5875,71.71
230.10416666666663,12834.8,64.99
185.27083333333331,10904.895833333334,64.91
252.77083333333331,14128.1125,61.66
398.3333333333333,15211.383333333331,56.12
57.5625,7275.6375,56.15
-1350.0,2843.133333333333,63.1
-4047.875,1310.1208333333334,69.92
-6172.583333333333,0.0375,79.13
-8623.75,0.0,74.54
-8828.104166666666,0.0,60.06
-8185.770833333333,0.0,52.2
-8657.708333333334,0.0,52.49
-8608.333333333334,0.0,58.5
-9078.833333333334,0.0,52.33
