Time,currentactivepower,plantactivepower,PriceInMWh,PriceInkWh
1.69349E+12,9.897160417,-12.6154,141.51,0.14151
1.69349E+12,7.383391667,-14.29319375,127.72,0.12772
1.6935E+12,2.271029167,-13.03043542,114.13,0.11413
1.6935E+12,0.08926875,-11.2827375,96.87,0.09687
1.6935E+12,0,-10.84415625,92,0.092
1.69351E+12,0,-10.14175,90.06,0.09006
1.69351E+12,0,-10.43097917,88.04,0.08804
1.69352E+12,0,-9.188989583,86.26,0.08626
1.69352E+12,0,-9.956635417,87.01,0.08701
1.69352E+12,0,-11.33108333,89.01,0.08901
1.69353E+12,0,-8.971447917,99.72,0.09972
1.69353E+12,0,-10.08955208,119.05,0.11905
1.69353E+12,0,-9.734552083,148.55,0.14855
1.69354E+12,0,-9.8774375,139.15,0.13915
1.69354E+12,0,-9.775270833,125.5,0.1255
1.69354E+12,0.334008333,-12.2536125,106.03,0.10603
1.69355E+12,3.733391667,-13.00348542,96.89,0.09689
1.69355E+12,10.1837,-16.10630417,98.9,0.0989
1.69356E+12,11.84604583,-16.86843125,95.97,0.09597
1.69356E+12,14.11509167,-16.2909875,93.29,0.09329
1.69356E+12,13.62074792,-16.86632083,93.07,0.09307
1.69357E+12,20.84182917,-20.99799583,94.08,0.09408
1.69357E+12,14.77892292,-16.75132917,97.2,0.0972
1.69357E+12,17.41016042,-19.20563958,112.04,0.11204
1.69358E+12,14.66440417,-17.28360208,128.43,0.12843
1.69358E+12,13.74932083,-16.37939375,129.43,0.12943
1.69358E+12,6.964204167,-15.27135,111.3,0.1113
1.69359E+12,1.920541667,-14.62384375,102.22,0.10222
1.69359E+12,0.001560417,-13.15847708,96.52,0.09652
1.69359E+12,0,-11.69291667,92.02,0.09202
1.6936E+12,0,-11.20276042,88.9,0.0889
1.6936E+12,0,-10.47055208,89.23,0.08923
1.69361E+12,0,-11.17441667,92.02,0.09202
1.69361E+12,0,-10.42413542,96.57,0.09657
1.69361E+12,0,-11.15833333,107.61,0.10761
1.69362E+12,0,-10.441875,127.15,0.12715
1.69362E+12,0,-11.426875,151.52,0.15152
1.69362E+12,0,-10.44061458,147.34,0.14734
1.69363E+12,0.012304167,-10.48814792,127.7,0.1277
1.69363E+12,2.228827083,-10.526025,118.56,0.11856
1.69363E+12,7.480654167,-11.65468542,114.65,0.11465
1.69364E+12,14.23131875,-14.25015208,107.46,0.10746
1.69364E+12,23.58358333,-22.63846875,102.7,0.1027
1.69365E+12,29.41701458,-25.69119167,100,0.1
1.69365E+12,32.60100833,-21.63274792,95.9,0.0959
1.69365E+12,33.3707375,-14.62896667,96.4,0.0964
1.69366E+12,31.88567292,-12.97239167,100.2,0.1002
1.69366E+12,28.607325,-13.87033542,101.02,0.10102
1.69366E+12,23.16493125,-13.70466042,101.09,0.10109
1.69367E+12,15.31286458,-12.78155208,100.22,0.10022
1.69367E+12,7.640741667,-7.73760625,94.58,0.09458
1.69367E+12,1.948102083,-2.42401875,89.77,0.08977
1.69368E+12,0.002635417,-2.7968125,79.9,0.0799
1.69368E+12,0,-6.089822917,76,0.076
1.69368E+12,0,-7.637729167,62.99,0.06299
1.69369E+12,0,-10.93046875,55.35,0.05535
1.69369E+12,0,-10.60125,69.4,0.0694
1.6937E+12,0,-10.90553125,80.01,0.08001
1.6937E+12,0,-10.88592708,93.45,0.09345
1.6937E+12,0,-10.15590625,110,0.11
1.69371E+12,0,-11.12089583,121.79,0.12179
1.69371E+12,0,-9.778625,126.8,0.1268
1.69371E+12,0,-10.80040625,115.19,0.11519
1.69372E+12,2.123952083,-10.08518125,105.64,0.10564
1.69372E+12,6.6412375,-10.73451875,97.34,0.09734
1.69372E+12,13.02637292,-13.84363333,105.28,0.10528
1.69373E+12,20.18429583,-19.81638958,101.03,0.10103
1.69373E+12,26.54602917,-24.13252917,101.94,0.10194
1.69374E+12,33.57560833,-22.04284792,101.64,0.10164
1.69374E+12,30.11840625,-15.92233333,100.37,0.10037
1.69374E+12,29.09632708,-13.11944167,99.03,0.09903
1.69375E+12,21.92707083,-12.76708125,98.18,0.09818
1.69375E+12,21.66129792,-13.407725,94.43,0.09443
1.69375E+12,15.24691042,-11.80020208,89.54,0.08954
1.69376E+12,7.514191667,-7.384827083,82.8,0.0828
1.69376E+12,1.614641667,-2.024870833,60.3,0.0603
1.69376E+12,0,-2.182541667,43.43,0.04343
1.69377E+12,0,-6.9350625,21.37,0.02137
1.69377E+12,0,-6.915989583,11.33,0.01133
1.69377E+12,0,-10.84146875,4.94,0.00494
1.69378E+12,0,-10.61232292,15.71,0.01571
1.69378E+12,0,-10.62076042,53.66,0.05366
1.69379E+12,0,-10.283125,94.43,0.09443
1.69379E+12,0,-10.53201042,110.03,0.11003
1.69379E+12,0,-11.1060625,125.19,0.12519
1.6938E+12,0,-10.63594792,138.59,0.13859
1.6938E+12,0,-11.76465625,119.32,0.11932
1.6938E+12,1.3154625,-14.18098333,109.83,0.10983
1.69381E+12,6.87330625,-15.5244,101.17,0.10117
1.69381E+12,16.09955833,-19.65133958,100.85,0.10085
1.69381E+12,24.40523958,-24.6679375,94.49,0.09449
1.69382E+12,31.56249375,-30.6913375,93.14,0.09314
1.69382E+12,33.81585417,-30.81361458,93.59,0.09359
1.69383E+12,34.54372917,-28.23003125,93.19,0.09319
1.69383E+12,32.82167708,-24.99651042,103.38,0.10338
1.69383E+12,27.89549375,-22.37525417,127.33,0.12733
1.69384E+12,22.77278333,-20.86243958,144.33,0.14433
1.69384E+12,14.82392917,-14.99404375,129.92,0.12992
1.69384E+12,6.81565,-7.733066667,109.36,0.10936
1.69385E+12,1.113327083,-4.965108333,92.88,0.09288
1.69385E+12,0,-9.411604167,82.07,0.08207
1.69385E+12,0,-11.23170833,77.65,0.07765
1.69386E+12,0,-11.94602083,72.51,0.07251
1.69386E+12,0,-10.82540625,72.04,0.07204
1.69386E+12,0,-10.91094792,80.4,0.0804
1.69387E+12,0,-11.3480625,90.97,0.09097
1.69387E+12,0,-11.0095625,109.58,0.10958
1.69388E+12,0,-10.419,138.44,0.13844
1.69388E+12,0,-10.96677083,198.28,0.19828
1.69388E+12,0,-10.95182292,172.77,0.17277
1.69389E+12,0,-11.84692708,124.95,0.12495
1.69389E+12,1.448970833,-13.07823125,105.01,0.10501
1.69389E+12,6.22434375,-16.25528125,95.56,0.09556
1.6939E+12,15.76081458,-18.09759583,94.48,0.09448
1.6939E+12,25.99529375,-25.4960125,92.13,0.09213
1.6939E+12,32.99262083,-31.20430833,91.34,0.09134
1.69391E+12,35.74620208,-28.81284792,91.08,0.09108
1.69391E+12,36.3576,-25.98529792,91.65,0.09165
1.69392E+12,34.65218333,-20.6111,95.6,0.0956
1.69392E+12,30.75616875,-21.01903333,120,0.12
1.69392E+12,24.04100833,-20.69174792,126,0.126
1.69393E+12,15.07931875,-14.93870417,118.16,0.11816
1.69393E+12,7.50436875,-7.975160417,97.78,0.09778
1.69393E+12,1.392022917,-3.929054167,88,0.088
1.69394E+12,0,-7.661416667,81.85,0.08185
1.69394E+12,0,-8.55559375,75.9,0.0759
1.69394E+12,0,-11.92484375,75.05,0.07505
1.69395E+12,0,-9.909083333,77.13,0.07713
1.69395E+12,0,-10.5465625,83,0.083
1.69395E+12,0,-9.974197917,88.51,0.08851
1.69396E+12,0,-10.70465625,103.26,0.10326
1.69396E+12,0,-10.34726042,129.1,0.1291
1.69397E+12,0,-11.51870833,184.87,0.18487
1.69397E+12,0,-9.938208333,154.53,0.15453
1.69397E+12,0,-11.42502083,121.95,0.12195
1.69398E+12,1.466920833,-14.19095208,107.61,0.10761
1.69398E+12,6.49991875,-16.04650208,96.03,0.09603
1.69398E+12,15.79799792,-19.30670625,88.89,0.08889
1.69399E+12,24.7163625,-24.79096667,85.52,0.08552
1.69399E+12,30.99918333,-30.56564167,90.53,0.09053
1.69399E+12,33.98463333,-33.1076125,92.12,0.09212
1.694E+12,34.63069583,-29.29444583,92.48,0.09248
1.694E+12,32.67264583,-27.60691667,102.98,0.10298
1.69401E+12,28.60702292,-26.10628333,122.71,0.12271
1.69401E+12,22.23170208,-21.67754583,141.99,0.14199
1.69401E+12,13.89087708,-14.22646042,119.19,0.11919
1.69402E+12,6.825110417,-8.31744375,97.73,0.09773
1.69402E+12,1.124697917,-8.108864583,88.65,0.08865
1.69402E+12,0,-9.532479167,82.1,0.0821
1.69403E+12,0,-10.6155,75.17,0.07517
1.69403E+12,0,-12.2170625,73.43,0.07343
1.69403E+12,0,-9.942822917,75.48,0.07548
1.69404E+12,0,-10.71894792,82.5,0.0825
1.69404E+12,0,-10.30114583,91.44,0.09144
1.69404E+12,0,-11.01092708,105.87,0.10587
1.69405E+12,0,-10.9580625,145.83,0.14583
1.69405E+12,0,-10.75541667,189.83,0.18983
1.69406E+12,0,-11.9788125,166.04,0.16604
1.69406E+12,0,-11.52455208,123.13,0.12313
1.69406E+12,1.26344375,-13.54129792,105.5,0.1055
1.69407E+12,6.035420833,-17.38282708,95.72,0.09572
1.69407E+12,15.1018875,-18.48730417,95.42,0.09542
1.69407E+12,23.97683333,-24.39322917,91.37,0.09137
1.69408E+12,30.3085625,-29.88083333,89.08,0.08908
1.69408E+12,32.84758958,-31.74690208,84.01,0.08401
1.69408E+12,33.46455833,-27.49717292,87.84,0.08784
1.69409E+12,31.59268333,-25.18426667,92.09,0.09209
1.69409E+12,27.73161042,-23.75393333,116.02,0.11602
1.6941E+12,21.44977292,-20.45918958,130,0.13
1.6941E+12,13.36686042,-13.31763125,126,0.126
1.6941E+12,6.438172917,-6.768454167,102.68,0.10268
1.69411E+12,0.978795833,-4.937170833,88.22,0.08822
1.69411E+12,0,-14.08579167,82.7,0.0827
1.69411E+12,0,-12.27965625,73.53,0.07353
1.69412E+12,0,-9.752635417,65.2,0.0652
1.69412E+12,0,-9.685583333,70.18,0.07018
1.69412E+12,0,-9.71165625,82,0.082
1.69413E+12,0,-9.913416667,88.3,0.0883
1.69413E+12,0,-9.071322917,103.14,0.10314
1.69413E+12,0,-10.44296875,133.53,0.13353
1.69414E+12,0,-9.727677083,167.27,0.16727
1.69414E+12,0,-9.457333333,146.73,0.14673
1.69415E+12,0,-10.11395833,118,0.118
1.69415E+12,1.22416875,-11.55041875,101.4,0.1014
1.69415E+12,5.408870833,-13.80655833,88.95,0.08895
1.69416E+12,14.38962083,-17.12767292,84.62,0.08462
1.69416E+12,22.99366042,-22.93569167,81.52,0.08152
1.69416E+12,30.43986875,-29.80562917,82.06,0.08206
1.69417E+12,33.27321875,-29.30483333,82.1,0.0821
1.69417E+12,34.15575,-23.94291667,87.42,0.08742
1.69417E+12,32.26328958,-24.31453958,93.55,0.09355
1.69418E+12,28.43256667,-21.92032708,112.89,0.11289
1.69418E+12,22.0727375,-19.48821667,133.76,0.13376
1.69419E+12,14.00229792,-13.69495417,122.52,0.12252
1.69419E+12,6.42874375,-6.992410417,100.18,0.10018
1.69419E+12,0.975185417,-3.037310417,89.87,0.08987
1.6942E+12,0,-9.44009375,82.48,0.08248
1.6942E+12,0,-10.47489583,75.1,0.0751
1.6942E+12,0,-10.92909375,70.91,0.07091
1.69421E+12,0,-10.25275,72.57,0.07257
1.69421E+12,0,-10.06676042,80.23,0.08023
1.69421E+12,0,-10.7761875,88.41,0.08841
1.69422E+12,0,-10.31082292,107.9,0.1079
1.69422E+12,0,-10.12175,171.82,0.17182
1.69422E+12,0,-10.39936458,230,0.23
1.69423E+12,0,-10.62463542,195.55,0.19555
1.69423E+12,0,-10.8660625,132.08,0.13208
1.69424E+12,1.268664583,-11.46919583,113.93,0.11393
1.69424E+12,5.646408333,-10.19530417,105.98,0.10598
1.69424E+12,15.02116042,-14.67443125,105.2,0.1052
1.69425E+12,24.26823542,-22.75955833,102.47,0.10247
1.69425E+12,30.72022083,-25.23345,100.01,0.10001
1.69425E+12,33.81865833,-20.35372083,100,0.1
1.69426E+12,34.41025,-16.11466667,100.85,0.10085
1.69426E+12,32.61824583,-12.98161042,101.33,0.10133
1.69426E+12,28.52912292,-13.46562292,103.83,0.10383
1.69427E+12,21.80224167,-13.77279375,104.04,0.10404
1.69427E+12,13.43261875,-12.99719167,96.09,0.09609
1.69428E+12,6.288610417,-6.715641667,89.77,0.08977
1.69428E+12,0.925620833,-1.71188125,78.79,0.07879
1.69428E+12,0,-5.023364583,65.53,0.06553
1.69429E+12,0,-7.487364583,20.52,0.02052
1.69429E+12,0,-9.86353125,5.19,0.00519
1.69429E+12,0,-10.65888542,10.39,0.01039
1.6943E+12,0,-10.6779375,57.89,0.05789
1.6943E+12,0,-9.963895833,78.8,0.0788
1.6943E+12,0,-10.69190625,97.75,0.09775
1.69431E+12,0,-10.0096875,121.3,0.1213
1.69431E+12,0,-10.44726042,154.21,0.15421
1.69431E+12,0,-10.14428125,156.51,0.15651
1.69432E+12,0,-10.44845833,131.78,0.13178
1.69432E+12,1.234504167,-10.23157708,110.9,0.1109
1.69433E+12,5.831677083,-10.39467708,103.16,0.10316
1.69433E+12,14.50259167,-15.25119583,105.85,0.10585
1.69433E+12,23.22722292,-22.49465,104.33,0.10433
1.69434E+12,29.48327083,-25.57892708,103.63,0.10363
1.69434E+12,32.4799125,-19.53880833,100.79,0.10079
1.69434E+12,33.48928333,-16.27437708,96.81,0.09681
1.69435E+12,31.48290208,-14.7941625,98.72,0.09872
1.69435E+12,27.56124375,-15.1217125,99.35,0.09935
1.69435E+12,20.71238542,-15.16023958,97.25,0.09725
1.69436E+12,13.01922917,-12.32554167,93.35,0.09335
1.69436E+12,5.9613375,-6.162327083,89.06,0.08906
1.69437E+12,0.845660417,-1.6888375,56.08,0.05608
1.69437E+12,0,-5.09846875,18,0.018
1.69437E+12,0,-7.121302083,8.28,0.00828
1.69438E+12,0,-10.36082292,0.03,0.00003
1.69438E+12,0,-10.34280208,0,0
1.69438E+12,0,-10.44714583,26.33,0.02633
1.69439E+12,0,-10.34775,79,0.079
1.69439E+12,0,-10.04641667,100.24,0.10024
1.69439E+12,0,-10.344375,121.19,0.12119
1.6944E+12,0,-10.57160417,150.6,0.1506
1.6944E+12,0,-10.83961458,151.9,0.1519
1.6944E+12,0,-11.5531875,131.57,0.13157
1.69441E+12,1.106345833,-13.95275208,113.93,0.11393
1.69441E+12,5.465014583,-15.80991042,100.86,0.10086
1.69442E+12,13.57210417,-20.53876042,105,0.105
1.69442E+12,21.74177917,-22.26082083,97.38,0.09738
1.69442E+12,27.91478542,-27.75619167,96.03,0.09603
1.69443E+12,30.62315417,-30.25800833,93.05,0.09305
1.69443E+12,31.07005208,-29.33629167,94.75,0.09475
1.69443E+12,29.32952292,-26.35143958,104.21,0.10421
1.69444E+12,26.53157083,-24.53134167,146.61,0.14661
1.69444E+12,19.91515833,-19.75264792,179.21,0.17921
1.69444E+12,11.15312083,-13.43530833,136.44,0.13644
1.69445E+12,5.196439583,-13.26395,113,0.113
1.69445E+12,0.835610417,-14.93939167,95.16,0.09516
1.69446E+12,0,-13.61053125,89.17,0.08917
1.69446E+12,0,-11.53338542,87.67,0.08767
1.69446E+12,0,-10.49575,86.45,0.08645
1.69447E+12,0,-10.07225,89,0.089
1.69447E+12,0,-10.02090625,92.53,0.09253
1.69447E+12,0,-10.42091667,100.18,0.10018
1.69448E+12,0,-10.58619792,132.93,0.13293
1.69448E+12,0,-9.676208333,266.71,0.26671
1.69448E+12,0,-9.730302083,524.27,0.52427
1.69449E+12,0,-10.44542708,448.13,0.44813
1.69449E+12,0,-10.00903125,223.11,0.22311
1.69449E+12,0.407789583,-13.02206042,147.83,0.14783
1.6945E+12,4.95150625,-13.82989167,119.94,0.11994
1.6945E+12,13.10101458,-18.38222292,106.36,0.10636
1.69451E+12,22.78043958,-22.62827292,105.14,0.10514
1.69451E+12,19.67414583,-19.674625,105.87,0.10587
1.69451E+12,33.00779167,-32.33977083,105.63,0.10563
1.69452E+12,31.848475,-31.61514167,106.36,0.10636
1.69452E+12,31.80495417,-31.57121458,116.14,0.11614
1.69452E+12,24.43984792,-24.50609792,153.57,0.15357
1.69453E+12,18.29743125,-18.209775,228.99,0.22899
1.69453E+12,12.75712292,-13.353675,146.98,0.14698
1.69453E+12,4.9153875,-6.474397917,123.22,0.12322
1.69454E+12,0.290322917,-14.30804167,112.33,0.11233
1.69454E+12,0,-15.87952083,101.59,0.10159
1.69455E+12,0,-13.81715625,96.46,0.09646
1.69455E+12,0,-12.05625,93.59,0.09359
1.69455E+12,0,-11.65497917,97.08,0.09708
1.69456E+12,0,-12.438875,99.9,0.0999
1.69456E+12,0,-10.71305208,109.17,0.10917
1.69456E+12,0,-10.44319792,140.41,0.14041
1.69457E+12,0,-11.19042708,190.53,0.19053
1.69457E+12,0,-11.23698958,284.02,0.28402
1.69457E+12,0,-11.32805208,185.62,0.18562
1.69458E+12,0,-11.7511875,136.62,0.13662
1.69458E+12,0.424058333,-15.09843333,115.55,0.11555
1.69458E+12,2.220077083,-17.32225417,93.77,0.09377
1.69459E+12,3.54566875,-23.55333542,106.45,0.10645
1.69459E+12,5.818641667,-16.55582917,99.9,0.0999
1.6946E+12,11.13825,-18.18089583,97.86,0.09786
1.6946E+12,25.52073958,-25.63954167,93.76,0.09376
1.6946E+12,19.7941,-19.6911,93.49,0.09349
1.69461E+12,15.9092125,-19.7449625,97.92,0.09792
1.69461E+12,12.81621042,-23.13834583,124.74,0.12474
1.69461E+12,13.61871042,-22.60014792,139.71,0.13971
1.69462E+12,7.56663125,-20.56188125,137.72,0.13772
1.69462E+12,2.947133333,-16.83143542,124.91,0.12491
1.69462E+12,0.843154167,-14.71751875,103.21,0.10321
1.69463E+12,0,-13.13211458,96.86,0.09686
1.69463E+12,0,-12.58475,93.97,0.09397
1.69464E+12,0,-12.7650625,92.83,0.09283
1.69464E+12,0,-10.39625,92.02,0.09202
1.69464E+12,0,-10.79707292,95.3,0.0953
1.69465E+12,0,-11.15523958,96.02,0.09602
1.69465E+12,0,-12.47986458,104.39,0.10439
1.69465E+12,0,-10.49188542,124.98,0.12498
1.69466E+12,0,-10.71659375,153.5,0.1535
1.69466E+12,0,-10.95271875,141.67,0.14167
1.69466E+12,0,-12.31742708,122.79,0.12279
1.69467E+12,1.042285417,-12.4979625,106.41,0.10641
1.69467E+12,5.332672917,-15.99902708,98.07,0.09807
1.69467E+12,13.89787917,-19.5355875,96.3,0.0963
1.69468E+12,22.7373375,-24.65379583,94.88,0.09488
1.69468E+12,29.36692708,-28.88586458,98.74,0.09874
1.69469E+12,33.32522083,-31.51365833,100.5,0.1005
1.69469E+12,34.87782917,-25.35057917,99.29,0.09929
1.69469E+12,33.14783333,-25.09272917,104.74,0.10474
1.6947E+12,28.13217917,-22.97261667,142.15,0.14215
1.6947E+12,20.92211458,-19.90803125,181.22,0.18122
1.6947E+12,12.6747625,-12.6293875,155.77,0.15577
1.69471E+12,5.273775,-5.689025,118.02,0.11802
1.69471E+12,0.5287,-3.330439583,96.82,0.09682
1.69471E+12,0,-6.962708333,91.59,0.09159
1.69472E+12,0,-9.88528125,91.25,0.09125
1.69472E+12,0,-9.726302083,89.66,0.08966
1.69473E+12,0,-8.700552083,88.14,0.08814
1.69473E+12,0,-9.893760417,89.7,0.0897
1.69473E+12,0,-9.184833333,94.16,0.09416
1.69474E+12,0,-8.949885417,116.84,0.11684
1.69474E+12,0,-9.9658125,173.01,0.17301
1.69474E+12,0,-8.731885417,235.74,0.23574
1.69475E+12,0,-9.85040625,185.8,0.1858
1.69475E+12,0,-10.61044792,133.34,0.13334
1.69475E+12,0.859408333,-11.32008542,114.14,0.11414
1.69476E+12,4.85510625,-14.01892917,99.37,0.09937
1.69476E+12,13.54564167,-17.14469375,100.89,0.10089
1.69476E+12,22.57893333,-22.26015208,97.01,0.09701
1.69477E+12,29.67434583,-28.95628333,96.4,0.0964
1.69477E+12,31.759925,-27.53416458,97.64,0.09764
1.69478E+12,32.19045625,-25.43234167,99.2,0.0992
1.69478E+12,30.82964375,-23.10325833,99.43,0.09943
1.69478E+12,23.55121875,-21.57998958,138.64,0.13864
1.69479E+12,20.10725208,-19.08645,150.87,0.15087
1.69479E+12,11.55202083,-11.81297917,125.07,0.12507
1.69479E+12,4.591835417,-5.5000125,104.38,0.10438
1.6948E+12,0.656233333,-6.626629167,93.58,0.09358
1.6948E+12,0,-12.4168125,89.46,0.08946
1.6948E+12,0,-11.15689583,78.57,0.07857
1.69481E+12,0,-10.59927083,62.89,0.06289
1.69481E+12,0,-10.53901042,71.19,0.07119
1.69482E+12,0,-10.3555625,84.88,0.08488
1.69482E+12,0,-10.87164583,93.4,0.0934
1.69482E+12,0,-9.72159375,114.67,0.11467
1.69483E+12,0,-9.723135417,155.21,0.15521
1.69483E+12,0,-10.828625,189.87,0.18987
1.69483E+12,0,-11.6741875,142.75,0.14275
1.69484E+12,0,-9.85884375,112.65,0.11265
1.69484E+12,0.792472917,-10.36887917,102.04,0.10204
1.69484E+12,4.64036875,-10.07055625,95.77,0.09577
1.69485E+12,12.70972708,-13.26163333,96.24,0.09624
1.69485E+12,21.22256042,-20.72307083,94.02,0.09402
1.69485E+12,27.87313958,-24.72959792,92.52,0.09252
1.69486E+12,30.14273125,-19.12349167,91.56,0.09156
1.69486E+12,29.49190833,-15.70953333,94.72,0.09472
1.69487E+12,20.70397917,-12.51167708,92.75,0.09275
1.69487E+12,24.34379792,-13.42844375,103.47,0.10347
1.69487E+12,7.385960417,-7.383825,110.88,0.11088
1.69488E+12,5.848129167,-6.209035417,101.67,0.10167
1.69488E+12,2.153645833,-2.971114583,90.79,0.09079
1.69488E+12,0.114908333,-7.6182625,79,0.079
1.69489E+12,0,-7.387427083,64.97,0.06497
1.69489E+12,0,-11.12351042,54.48,0.05448
1.69489E+12,0,-11.230125,32.44,0.03244
1.6949E+12,0,-9.866072917,34.4,0.0344
1.6949E+12,0,-10.25470833,74.46,0.07446
1.69491E+12,0,-9.912291667,87.44,0.08744
1.69491E+12,0,-10.01205208,108.16,0.10816
1.69491E+12,0,-11.41745833,133.56,0.13356
1.69492E+12,0,-9.04784375,181.24,0.18124
1.69492E+12,0,-9.474729167,143.62,0.14362
1.69492E+12,0,-9.698083333,117.49,0.11749
1.69493E+12,0.458533333,-8.927741667,105.03,0.10503
1.69493E+12,5.122325,-9.950022917,99.9,0.0999
1.69493E+12,10.5556625,-11.18862083,108.99,0.10899
1.69494E+12,16.48595833,-16.14921875,105.35,0.10535
1.69494E+12,24.40711667,-22.77436667,104.67,0.10467
1.69494E+12,25.3300625,-21.64660417,100.58,0.10058
1.69495E+12,24.34885417,-17.48085417,101.7,0.1017
1.69495E+12,24.60574583,-16.21108958,99.16,0.09916
1.69496E+12,23.34638333,-15.51758125,98.97,0.09897
1.69496E+12,15.32194583,-12.94893542,103.33,0.10333
1.69496E+12,9.248454167,-8.798829167,93.82,0.09382
1.69497E+12,3.649945833,-3.7563,83.16,0.08316
1.69497E+12,0.33475,-1.809114583,70.79,0.07079
1.69497E+12,0,-7.49959375,39.81,0.03981
1.69498E+12,0,-8.792260417,21.21,0.02121
1.69498E+12,0,-9.694510417,4.08,0.00408
1.69498E+12,0,-9.403625,4.3,0.0043
1.69499E+12,0,-11.50428125,38.7,0.0387
1.69499E+12,0,-8.583833333,78.34,0.07834
1.695E+12,0,-8.92278125,108.76,0.10876
1.695E+12,0,-9.493864583,132,0.132
1.695E+12,0,-9.889541667,151.9,0.1519
1.69501E+12,0,-9.34534375,126.81,0.12681
1.69501E+12,0,-9.940104167,118.25,0.11825
1.69501E+12,0.24008125,-12.49256042,108.91,0.10891
1.69502E+12,2.093214583,-16.00862083,99.18,0.09918
1.69502E+12,3.3266375,-18.57642917,93.97,0.09397
1.69502E+12,3.28424375,-17.93899375,88.47,0.08847
1.69503E+12,4.062741667,-20.47852292,81.73,0.08173
1.69503E+12,8.606972917,-18.33060833,85.02,0.08502
1.69503E+12,13.88784583,-19.18336667,87.82,0.08782
1.69504E+12,13.2053,-20.12149792,93.67,0.09367
1.69504E+12,18.17438542,-21.24064583,117.21,0.11721
1.69505E+12,18.06559375,-19.84858333,133.49,0.13349
1.69505E+12,9.712008333,-18.41338333,128.81,0.12881
1.69505E+12,2.516535417,-17.25257708,105.85,0.10585
1.69506E+12,0.006314583,-14.78845,90.65,0.09065
1.69506E+12,0,-10.62585417,74.3,0.0743
1.69506E+12,0,-10.50898958,56.2,0.0562
1.69507E+12,0,-9.7928125,30.44,0.03044
1.69507E+12,0,-9.77315625,38.46,0.03846
1.69507E+12,0,-10.07658333,73.88,0.07388
1.69508E+12,0,-9.595541667,90.67,0.09067
1.69508E+12,0,-10.28157292,116.01,0.11601
1.69509E+12,0,-9.159385417,139.43,0.13943
1.69509E+12,0,-10.35329167,161.78,0.16178
1.69509E+12,0,-9.69175,125.63,0.12563
1.6951E+12,0,-9.95990625,106.57,0.10657
1.6951E+12,0.843239583,-11.86822917,93.39,0.09339
1.6951E+12,3.831345833,-14.80927292,73.81,0.07381
1.69511E+12,11.48023125,-16.93660625,1.01,0.00101
1.69511E+12,20.85167708,-22.18032292,-0.01,-0.00001
1.69511E+12,27.05430625,-26.48131667,-0.04,-0.00004
1.69512E+12,25.3183625,-22.91632083,-0.05,-0.00005
1.69512E+12,33.27572917,-29.39948958,-0.02,-0.00002
1.69512E+12,29.03545625,-22.60109167,0.83,0.00083
1.69513E+12,23.65510833,-20.37828542,70.27,0.07027
1.69513E+12,12.87451875,-12.65868542,104.27,0.10427
1.69514E+12,10.28718958,-10.263825,109.52,0.10952
1.69514E+12,5.949660417,-6.2004,85.89,0.08589
1.69514E+12,0.318420833,-6.672795833,8.5,0.0085
1.69515E+12,0,-12.26761458,-0.08,-0.00008
1.69515E+12,0,-11.02329167,-3.49,-0.00349
1.69515E+12,0,-10.60104167,-5.34,-0.00534
1.69516E+12,0,-9.803385417,-5.74,-0.00574
1.69516E+12,0,-10.084125,-2.95,-0.00295
1.69516E+12,0,-10.18553125,-0.08,-0.00008
1.69517E+12,0,-9.980114583,46.88,0.04688
1.69517E+12,0,-10.1646875,97.16,0.09716
1.69518E+12,0,-11.11421875,114.42,0.11442
1.69518E+12,0,-10.56147917,109.64,0.10964
1.69518E+12,0,-10.0610625,86.79,0.08679
1.69519E+12,0.577720833,-11.96723125,66.81,0.06681
1.69519E+12,2.805620833,-16.62992292,16.35,0.01635
1.69519E+12,11.5037125,-18.4622125,-0.01,-0.00001
1.6952E+12,16.7855625,-18.767875,-0.1,-0.0001
1.6952E+12,25.50720833,-25.30755208,-0.1,-0.0001
1.6952E+12,30.81340833,-29.62716875,0.03,0.00003
1.69521E+12,31.06513333,-28.31463333,1.01,0.00101
1.69521E+12,28.6965,-23.9685,10,0.01
1.69521E+12,24.30259583,-21.153325,88.29,0.08829
1.69522E+12,18.18594167,-17.53351458,102.06,0.10206
1.69522E+12,10.74850625,-10.47337083,105.64,0.10564
1.69523E+12,3.782197917,-4.831541667,81.15,0.08115
1.69523E+12,0.15504375,-12.31245,7.61,0.00761
1.69523E+12,0,-10.779375,-0.05,-0.00005
1.69524E+12,0,-10.99728125,-3.33,-0.00333
1.69524E+12,0,-9.349729167,-5.34,-0.00534
1.69524E+12,0,-9.48915625,-4.74,-0.00474
1.69525E+12,0,-9.759177083,-2.03,-0.00203
1.69525E+12,0,-9.388864583,3.93,0.00393
1.69525E+12,0,-9.195166667,88.42,0.08842
1.69526E+12,0,-10.00863542,138.65,0.13865
1.69526E+12,0,-11.08690625,195.86,0.19586
1.69527E+12,0,-8.113635417,122.4,0.1224
1.69527E+12,0,-9.456197917,95.3,0.0953
1.69527E+12,0,-11.35204167,86.16,0.08616
1.69528E+12,1.693860417,-16.635725,76.18,0.07618
1.69528E+12,5.964558333,-19.53719375,76.13,0.07613
1.69528E+12,7.994945833,-20.54972708,72.87,0.07287
