Time,Grid Demand [W],PV Gen [W],Day-ahead Price [EUR/MWh]
1660824000000,1685.9166666666667,34778.76666666667,543.34
1660827600000,836.6458333333334,33514.379166666666,541.9
1660831200000,557.0416666666666,23635.2125,586.23
1660834800000,-63.22916666666666,15033.516666666666,593.97
1660838400000,-666.875,7970.983333333334,642.99
1660842000000,-3138.833333333333,3191.083333333333,657.98
1660845600000,-12528.875,354.7583333333333,646.96
1660849200000,-11284.0,0.0,600.06
1660852800000,-10747.5,0.0,562.82
1660856400000,-10122.375,0.0,524.93
1660860000000,-10654.916666666666,0.0,510.09
1660863600000,-9899.833333333334,0.0,467.63
1660867200000,-10511.895833333334,0.0,450.1
1660870800000,-10405.416666666666,0.0,434.14
1660874400000,-9830.3125,0.0,439.39
1660878000000,-11031.75,0.0,469.62
1660881600000,-11376.8125,152.15833333333333,528.21
1660885200000,-8849.479166666666,3106.5958333333333,571.24
1660888800000,-9348.708333333334,4981.220833333334,587.56
1660892400000,-3910.0625,10299.095833333333,575.0
1660896000000,-1811.5625,18852.941666666666,566.0
1660899600000,2159.3125,30044.470833333333,547.26
1660903200000,5420.395833333333,35001.6875,527.8
1660906800000,8843.5625,36393.8875,488.24
1660910400000,3921.75,21346.975,461.14
1660914000000,4508.895833333333,21856.6875,461.17
1660917600000,2777.5,20262.0125,490.86
1660921200000,-375.8958333333333,10592.720833333333,517.42
1660924800000,-573.5833333333334,8463.833333333334,545.56
1660928400000,-5218.854166666667,2664.9333333333334,568.99
1660932000000,-10692.6875,85.675,569.4
1660935600000,-12646.729166666666,0.0,550.0
1660939200000,-13890.104166666666,0.0,530.58
1660942800000,-11677.6875,0.0,504.93
1660946400000,-11109.458333333334,0.0,512.09
1660950000000,-11352.270833333334,0.0,500.05
1660953600000,-10609.8125,0.0,480.09
1660957200000,-11317.145833333334,0.0,460.04
1660960800000,-11736.020833333334,0.0,452.61
1660964400000,-10572.979166666666,0.0,452.15
1660968000000,-12125.5625,27.383333333333333,471.69
1660971600000,-8008.041666666667,3303.458333333333,475.03
1660975200000,-3660.4583333333335,7151.070833333333,484.93
1660978800000,-3139.9791666666665,8155.416666666667,480.02
1660982400000,-1036.0416666666667,11276.85,464.5
1660986000000,5981.208333333333,26443.58333333333,443.19
1660989600000,5086.958333333333,29313.9375,432.48
1660993200000,8813.0,33754.97083333333,364.68
1660996800000,16009.166666666666,34689.245833333334,344.13
1661000400000,21392.979166666668,36159.95416666667,339.28
1661004000000,15960.104166666666,30620.283333333333,361.23
1661007600000,7383.145833333333,21597.041666666668,402.56
1661011200000,1048.75,12608.466666666667,475.06
1661014800000,-337.8541666666667,4476.845833333334,529.91
1661018400000,-1491.4791666666667,270.96666666666664,552.48
1661022000000,-5277.875,0.0,540.09
1661025600000,-7428.1875,0.0,514.12
1661029200000,-9264.520833333334,0.0,458.96
1661032800000,-10422.1875,0.0,430.27
1661036400000,-10407.645833333334,0.0,381.0
1661040000000,-10263.708333333334,0.0,374.94
1661043600000,-10052.145833333334,0.0,344.27
1661047200000,-10389.104166666666,0.0,323.0
1661050800000,-10390.104166666666,0.0,324.07
1661054400000,-9877.541666666666,220.63333333333333,365.99
1661058000000,-7134.75,3396.070833333333,348.35
1661061600000,-1851.9375,9994.466666666667,332.0
1661065200000,1323.4791666666667,20944.345833333333,317.26
1661068800000,4739.416666666667,30635.158333333333,254.52
1661072400000,12518.729166666666,37178.99166666667,176.88
1661076000000,21103.979166666668,34996.9375,97.31
1661079600000,26683.416666666668,40818.4875,77.46
1661083200000,25615.604166666668,39646.04583333333,97.34
1661086800000,22179.791666666668,36216.645833333336,204.21
1661090400000,15261.104166666666,29457.8375,313.88
1661094000000,6868.791666666667,20855.533333333333,455.0
1661097600000,664.75,12094.854166666666,530.0
1661101200000,-637.7916666666666,2833.725,592.0
1661104800000,-1551.2708333333333,138.24583333333334,623.89
1661108400000,-4958.1875,0.0,609.96
1661112000000,-7364.791666666667,0.0,595.46
1661115600000,-9235.083333333334,0.0,570.11
1661119200000,-10573.791666666666,0.0,504.25
1661122800000,-10589.4375,0.0,477.42
1661126400000,-10429.875,0.0,467.94
1661130000000,-9806.916666666666,0.0,447.93
1661133600000,-10441.833333333334,0.0,450.02
1661137200000,-10164.708333333334,0.0,497.08
1661140800000,-11152.0625,217.27083333333331,561.74
1661144400000,-9230.520833333334,3323.766666666667,599.9
1661148000000,-4028.284518828452,9730.008368200835,610.0
1661151600000,290.0416666666667,21737.7625,595.59
1661155200000,1685.3541666666667,30558.225,583.46
1661158800000,2897.1875,35431.03333333333,567.5
1661162400000,9930.291666666666,39423.629166666666,534.3
1661166000000,15519.479166666666,37304.275,540.91
1661169600000,10836.674008810573,33148.46902654867,557.06
1661173200000,10411.589958158997,31611.33054393305,577.2
1661176800000,14839.545454545454,36044.63636363636,586.67
1661180400000,,,613.55
1661184000000,,,640.0
1661187600000,,,675.55
1661191200000,,,679.97
1661194800000,,,629.63
1661198400000,,,588.86
1661202000000,,,545.0
1661205600000,,,550.0
1661209200000,,,504.73
1661212800000,,,507.0
1661216400000,,,500.57
1661220000000,,,503.32
1661223600000,,,531.02
1661227200000,,,627.95
1661230800000,,,668.21
1661234400000,,,680.0
1661238000000,,,640.1
1661241600000,,,614.01
1661245200000,8643.809523809523,37332.45,551.4
1661248800000,14013.291666666666,38571.15,518.71
1661252400000,16286.416666666666,40168.54166666666,518.46
1661256000000,9853.4375,26937.066666666666,549.81
1661259600000,12140.854166666666,36319.60833333333,572.78
1661263200000,7037.125,29624.154166666667,604.43
1661266800000,693.1666666666666,19480.041666666668,648.15
1661270400000,-195.33333333333331,11156.029166666667,713.65
1661274000000,-1122.1458333333333,3565.1125,794.95
1661277600000,-7678.791666666667,98.75,771.0
1661281200000,-7782.0625,0.0,708.83
1661284800000,-10407.3125,0.0,644.0
1661288400000,-9603.229166666666,0.0,599.99
1661292000000,-10024.1875,0.0,581.8
1661295600000,-9648.854166666666,0.0,550.0
1661299200000,-9893.854166666666,0.0,550.19
1661302800000,-9521.715481171548,0.0,535.98
1661306400000,-9593.020833333334,0.0,539.01
1661310000000,-9340.854166666666,0.0,574.18
1661313600000,-11119.958333333334,224.64166666666668,648.0
1661317200000,-10082.333333333334,2733.554166666667,683.25
1661320800000,-7711.4375,7525.604166666667,694.26
1661324400000,-50.85416666666666,18287.579166666663,649.92
1661328000000,668.625,28776.566666666666,588.06
1661331600000,1623.3125,35213.49166666667,576.89
1661335200000,9172.916666666666,38775.833333333336,516.12
1661338800000,12972.520833333334,39993.82916666667,541.97
1661342400000,14467.875,38434.32916666667,545.11
1661346000000,9923.033472803349,33693.10041841004,577.34
1661349600000,4214.3125,26237.70833333333,613.48
1661353200000,646.6666666666666,17657.420833333334,672.33
1661356800000,-108.66666666666669,12371.354166666666,750.0
1661360400000,-1279.2916666666667,3729.1291666666666,850.0
1661364000000,-4836.25,276.7375,783.56
1661367600000,-10517.416666666666,0.0,724.96
1661371200000,-12288.333333333334,0.0,659.37
1661374800000,-10190.4375,0.0,578.42
1661378400000,-9869.5625,0.0,535.2
1661382000000,-9924.291666666666,0.0,522.92
1661385600000,-9784.416666666666,0.0,520.07
1661389200000,-9191.916666666666,0.0,513.06
1661392800000,-9743.1875,0.0,518.6
1661396400000,-9584.166666666666,0.0,530.07
1661400000000,-11055.541666666666,58.59166666666667,606.61
1661403600000,-9551.083333333334,2661.266666666667,668.24
1661407200000,-6901.083333333333,8692.495833333332,689.87
1661410800000,-672.6041666666666,19466.57083333333,639.34
1661414400000,340.625,29230.091666666667,576.99
1661418000000,2338.958333333333,34375.379166666666,535.04
1661421600000,8667.916666666666,38259.5375,505.88
1661425200000,7033.0625,30945.15,504.19
1661428800000,5284.791666666667,32696.391666666663,502.59
1661432400000,4912.083333333333,30701.841666666667,524.96
1661436000000,2614.4166666666665,27773.02083333333,564.35
1661439600000,330.5208333333333,18700.0375,686.8
1661443200000,-515.9583333333334,10539.241666666669,714.23
1661446800000,-2233.0625,3235.0625,766.79
1661450400000,-8316.645833333334,64.1875,760.0
1661454000000,-13156.604166666666,0.0,710.0
1661457600000,-12090.4375,0.0,673.4
1661461200000,-12485.625,0.0,626.73
1661464800000,-10790.4375,0.0,607.15
1661468400000,-12181.541666666666,0.0,580.07
1661472000000,-10995.479166666666,0.0,572.53
1661475600000,-11789.1875,0.0,571.04
1661479200000,-10962.457264957266,0.0,569.21
1661482800000,-11330.770833333334,0.0,598.99
1661486400000,-13243.541666666666,75.89166666666667,750.0
1661490000000,-10278.510416666666,2296.58125,769.23
1661493600000,-7997.092050209205,7373.878661087866,802.99
1661497200000,-2550.3541666666665,13719.670833333334,781.62
1661500800000,1116.5208333333333,23914.675,763.2
1661504400000,2519.89539748954,30704.698744769878,750.03
1661508000000,3244.25,35557.7,702.33
1661511600000,10293.1875,37888.60833333333,676.88
1661515200000,11721.041666666666,35318.17916666667,643.55
1661518800000,11734.270833333334,33177.02916666667,665.93
1661522400000,6055.104166666667,25555.37083333333,685.56
1661526000000,1847.0833333333333,16123.1,750.01
1661529600000,-1193.3125,2012.55,770.0
1661533200000,-2552.75,0.0,780.0
1661536800000,-7798.291666666667,0.0,778.54
1661540400000,-10844.145833333334,0.0,770.0
1661544000000,-10687.708333333334,0.0,747.74
1661547600000,-10529.625,0.0,700.0
1661551200000,-9992.8125,0.0,685.14
1661554800000,-10489.625,0.0,644.2
1661558400000,-10563.854166666666,0.0,636.8
1661562000000,-9721.208333333334,0.0,587.9
1661565600000,-10387.479166666666,0.0,563.47
1661569200000,-10648.270833333334,0.0,573.1
1661572800000,-9615.145833333334,123.46666666666668,580.9
1661576400000,-9005.708333333334,1645.0166666666669,636.0
1661580000000,-8233.979166666666,2347.8083333333334,682.59
1661583600000,-6589.645833333333,3276.195833333333,685.95
1661587200000,-6250.020833333333,4323.654166666666,660.75
1661590800000,-5399.083333333333,5484.529166666666,601.84
1661594400000,-4486.333333333333,5940.279166666666,578.03
1661598000000,-5090.875,5256.241666666667,488.82
1661601600000,-6106.083333333333,4555.766666666666,500.16
1661605200000,-1291.4583333333333,11200.479166666666,461.73
1661608800000,322.5625,17292.041666666668,489.19
1661612400000,1027.75,21130.0625,554.67
1661616000000,-1.9166666666666667,9967.125,669.91
1661619600000,-331.2291666666667,2152.6875,704.62
1661623200000,-6793.583333333333,66.25,700.06
1661626800000,-8445.145833333334,0.0,665.98
1661630400000,-10316.4375,0.0,659.94
1661634000000,-10300.625,0.0,576.39
1661637600000,-9531.479166666666,0.0,585.03
1661641200000,-9803.6875,0.0,491.4
1661644800000,-9731.520833333334,0.0,467.7
1661648400000,-10152.020833333334,0.0,430.0
1661652000000,-9662.166666666666,0.0,425.97
1661655600000,-10194.958333333334,0.0,409.92
1661659200000,-10003.1875,0.0,427.29
1661662800000,-8533.708333333334,1734.4791666666667,441.91
1661666400000,-3516.3125,6917.641666666666,467.45
1661670000000,-372.0,13392.275,437.62
1661673600000,1821.7916666666667,22124.65,275.09
1661677200000,4339.1875,24318.429166666665,256.88
1661680800000,5780.958333333333,24751.5875,115.98
1661684400000,8315.875,22702.179166666665,75.8
1661688000000,12508.979166666666,29009.791666666668,13.29
1661691600000,13021.708333333334,26074.4375,62.16
1661695200000,7407.333333333333,20552.49583333333,105.92
1661698800000,5132.333333333333,19106.82083333333,336.2
1661702400000,408.1458333333333,10482.3125,579.24
1661706000000,-589.8125,3072.25,676.4
1661709600000,-296.2916666666667,55.06666666666667,700.75
1661713200000,-3251.6875,0.0,646.06
1661716800000,-5861.6875,0.0,606.7
1661720400000,-9574.291666666666,0.0,590.03
1661724000000,-9458.1875,0.0,590.85
1661727600000,-9972.354166666666,0.0,544.14
1661731200000,-9772.229166666666,0.0,523.3
1661734800000,-9808.625,0.0,521.03
1661738400000,-9618.333333333334,0.0,516.07
1661742000000,-9875.583333333334,0.0,582.36
1661745600000,-11227.729166666666,43.645833333333336,696.75
1661749200000,-11206.1875,2582.3875,769.92
1661752800000,-7613.5625,8414.520833333334,793.99
1661756400000,-344.581589958159,19613.405857740585,668.06
1661760000000,616.1875,26825.816666666666,661.36
1661763600000,1417.125,29145.604166666668,574.27
1661767200000,10497.520833333334,37937.35,548.77
1661770800000,13343.333333333334,39910.65,553.42
1661774400000,12890.604166666666,36534.46666666667,541.57
1661778000000,12108.4375,33357.24166666667,548.41
1661781600000,6471.916666666667,26772.02083333333,645.73
1661785200000,90.72916666666669,18092.970833333333,773.91
1661788800000,-365.8541666666667,9779.408333333333,837.66
1661792400000,-1851.1666666666667,2689.4416666666666,871.0
1661796000000,-9205.6875,19.35,860.89
1661799600000,-9946.625,0.0,800.0
1661803200000,-11197.208333333334,0.0,762.48
1661806800000,-13579.25,0.0,615.91
1661810400000,-12617.958333333334,0.0,617.49
1661814000000,-12282.666666666666,0.0,595.07
1661817600000,-10432.3125,0.0,585.01
1661821200000,-10557.166666666666,0.0,584.96
1661824800000,-10385.645833333334,0.0,594.99
1661828400000,-10662.604166666666,0.0,612.55
1661832000000,-11251.041666666666,0.0,763.3
1661835600000,-13254.916666666666,1782.3375,778.06
1661839200000,-9302.0,8471.8125,791.31
1661842800000,-4043.2916666666665,15825.733333333334,759.95
1661846400000,-1598.3333333333333,22244.479166666668,664.79
1661850000000,1348.0625,32088.404166666667,580.26
1661853600000,1652.4375,31087.94583333333,569.34
1661857200000,805.4375,23984.891666666663,571.95
1661860800000,4343.625,36492.85416666666,553.98
1661864400000,5545.145833333333,33246.45,581.3
1661868000000,1448.4166666666667,23077.004166666666,573.89
1661871600000,132.5,16595.329166666666,746.77
1661875200000,-945.0,7190.466666666666,793.71
1661878800000,-3227.3125,1845.0333333333333,855.46
1661882400000,-14121.875,11.904166666666669,765.99
1661886000000,-11661.020833333334,0.0,705.0
1661889600000,-11929.75,0.0,626.74
1661893200000,-10806.541666666666,0.0,573.8
1661896800000,-13161.444444444443,0.0,531.48
1661900400000,,,523.31
1661904000000,-10725.692307692309,0.0,541.87
1661907600000,-10915.229166666666,0.0,498.16
1661911200000,-12379.270833333334,0.0,541.83
1661914800000,-10664.5625,0.0,543.26
1661918400000,-12582.333333333334,0.0,649.99
1661922000000,-14129.104166666666,236.19166666666663,724.46
1661925600000,-15922.583333333334,2961.6291666666666,736.97
1661929200000,-17703.458333333332,4726.4375,697.72
1661932800000,-15921.3125,7505.604166666667,633.31
1661936400000,-19411.9375,3695.141666666667,644.83
1661940000000,-7646.8125,13712.295833333334,552.93
1661943600000,-8315.292887029289,14203.179916317991,529.08
1661947200000,-8562.625,14802.645833333334,496.98
1661950800000,-3004.4791666666665,20263.1875,519.64
1661954400000,-5597.979166666667,13164.945833333331,541.81
1661958000000,-5009.476987447699,11955.878661087869,641.74
1661961600000,-9679.291666666666,6207.579166666666,720.67
1661965200000,-13075.958333333334,1357.3333333333333,750.0
1661968800000,-12981.875,0.0,714.45
1661972400000,-11351.6875,0.0,677.26
1661976000000,-10466.4375,0.0,563.52
1661979600000,-11037.9375,0.0,532.51
1661983200000,-10855.25,0.0,490.77
1661986800000,-10371.5,0.0,484.36
1661990400000,-11136.895833333334,0.0,486.34
1661994000000,-10445.729166666666,0.0,480.02
1661997600000,-11042.958333333334,0.0,495.18
1662001200000,-10765.0625,0.0,532.8
1662004800000,-12199.3125,3.75,644.71
1662008400000,-11357.916666666666,2309.2291666666665,669.21
1662012000000,-8402.0625,7832.566666666667,665.46
1662015600000,-2199.9791666666665,17967.291666666668,614.15
1662019200000,666.0833333333334,26387.291666666668,567.93
1662022800000,1946.7083333333333,25327.9375,522.02
1662026400000,2221.1666666666665,21540.375,495.26
1662030000000,2100.5416666666665,21487.783333333333,491.55
1662033600000,4531.958333333333,32923.4,511.25
1662037200000,4575.3125,34345.53333333333,539.65
1662040800000,3767.6875,27233.95833333333,559.97
1662044400000,1067.2916666666667,17297.641666666666,631.45
1662048000000,-488.6666666666667,6792.291666666667,686.23
1662051600000,-433.25,1790.1291666666666,729.9
1662055200000,-5044.166666666667,0.0,702.09
1662058800000,-9685.0,0.0,640.72
1662062400000,-10613.625,0.0,572.54
1662066000000,-9611.645833333334,0.0,495.19
1662069600000,-9790.854166666666,0.0,456.05
1662073200000,-10460.416666666666,0.0,418.74
1662076800000,-9775.625,0.0,395.35
1662080400000,-9895.958333333334,0.0,362.68
1662084000000,-9852.354166666666,0.0,391.73
1662087600000,-11377.5625,0.0,445.42
1662091200000,-10910.666666666666,0.0,532.08
1662094800000,-10336.166666666666,1971.0708333333332,566.1
1662098400000,-8762.041666666666,7484.3875,581.97
1662102000000,-1031.8958333333333,18118.191666666666,529.89
1662105600000,825.1041666666666,29035.80833333333,497.53
1662109200000,3064.583333333333,35954.2875,404.22
1662112800000,12860.020833333334,39111.76666666667,260.08
1662116400000,16355.0,39913.28870292887,238.59
1662120000000,17546.020833333332,38052.9875,244.16
1662123600000,13883.083333333334,33920.5,309.98
1662127200000,8860.25,27105.116666666665,367.53
1662130800000,1228.4166666666667,16835.129166666666,489.39
1662134400000,-228.3125,6005.7875,550.1
1662138000000,-773.625,2464.5916666666667,574.34
1662141600000,-4427.395833333333,13.891666666666667,562.86
1662145200000,-6277.5625,0.0,401.96
1662148800000,-9458.083333333334,0.0,343.25
1662152400000,-10353.916666666666,0.0,210.06
1662156000000,-9902.541666666666,0.0,230.18
1662159600000,-9877.0625,0.0,244.97
1662163200000,-10178.916666666666,0.0,262.46
1662166800000,-10112.145833333334,0.0,249.99
1662170400000,-9480.145833333334,0.0,235.3
1662174000000,-10375.041666666666,0.0,291.67
1662177600000,-9918.541666666666,0.0,275.0
1662181200000,-8329.5625,1680.5583333333334,370.08
1662184800000,-6521.625,3533.9666666666667,400.43
1662188400000,-7792.0625,2365.3791666666666,378.67
1662192000000,-4862.854166666667,5864.370833333333,206.73
1662195600000,2601.4791666666665,16138.891666666666,128.28
1662199200000,4081.5,25255.629166666666,75.27
1662202800000,751.6666666666666,18200.679166666665,51.01
1662206400000,8591.333333333334,29069.366666666665,77.55
1662210000000,4461.6875,14246.258333333331,165.93
1662213600000,298.0833333333333,7539.808333333333,249.98
1662217200000,46.91666666666666,5894.283333333334,401.54
1662220800000,547.75,9483.245833333332,453.63
1662224400000,-250.10416666666663,1966.0833333333333,530.0
1662228000000,-2939.520833333333,0.0,514.93
1662231600000,-6331.5,0.0,411.0
1662235200000,-9281.958333333334,0.0,381.71
1662238800000,-9737.833333333334,0.0,319.72
1662242400000,-10166.520833333334,0.0,210.27
1662246000000,-9663.375,0.0,204.77
1662249600000,-10178.833333333334,0.0,200.05
1662253200000,-9786.6875,0.0,204.16
1662256800000,-9981.395833333334,0.0,220.08
1662260400000,-10606.520833333334,0.0,222.72
1662264000000,-10533.125,0.0,211.07
1662267600000,-8477.645833333334,1828.1875,226.39
1662271200000,-3478.6041666666665,7132.966666666666,209.95
1662274800000,329.8958333333333,17184.733333333334,183.72
1662278400000,4909.354166666667,28754.4125,125.91
1662282000000,9618.916666666666,33861.8875,83.97
1662285600000,24002.33333333333,40479.525,72.61
1662289200000,21821.5625,33352.6625,52.91
1662292800000,25856.27083333333,38495.55416666667,65.48
1662296400000,19986.5625,33633.8125,86.63
1662300000000,13141.8125,26415.08333333333,204.12
1662303600000,3753.7708333333335,16772.908333333333,375.0
1662307200000,-32.791666666666664,8361.858333333334,455.47
1662310800000,-291.5,1713.1791666666666,509.93
1662314400000,-831.875,0.0,509.93
1662318000000,-4610.541666666667,0.0,445.0
1662321600000,-6211.354166666667,0.0,409.67
1662325200000,-9086.083333333334,0.0,335.28
1662328800000,-10037.333333333334,0.0,269.25
1662332400000,-10041.604166666666,0.0,220.0
1662336000000,-10095.520833333334,0.0,212.45
1662339600000,-10330.916666666666,0.0,222.84
1662343200000,-9766.9375,0.0,239.33
1662346800000,-10255.520833333334,0.0,367.52
1662350400000,-12082.458333333334,2.25,459.9
1662354000000,-10165.520833333334,2292.9666666666667,506.5
1662357600000,-10470.854166666666,5137.45,519.93
1662361200000,-14315.5,3601.8458333333333,470.49
1662364800000,-4349.75,20120.141666666663,400.99
1662368400000,1335.5625,34060.01666666667,308.08
1662372000000,4762.416666666667,37271.57916666667,250.01
1662375600000,11278.229166666666,38195.879166666666,182.56
1662379200000,11733.020833333334,36558.13333333333,204.1
1662382800000,10772.979166666666,32677.575,267.37
1662386400000,3341.9375,24609.483333333334,346.51
1662390000000,260.3541666666667,16381.133333333331,487.05
1662393600000,-734.75,4467.075,564.27
1662397200000,-3579.8541666666665,2106.395833333333,601.62
1662400800000,-5527.9375,0.0,523.03
1662404400000,-9275.229166666666,0.0,420.15
1662408000000,-10328.6875,0.0,309.49
1662411600000,-10565.564853556483,0.0,225.45
1662415200000,-10007.645833333334,0.0,273.51
1662418800000,-10292.208333333334,0.0,298.29
1662422400000,-10392.583333333334,0.0,275.68
1662426000000,-10112.395833333334,0.0,282.87
1662429600000,-10843.145833333334,0.0,286.75
1662433200000,-10424.208333333334,0.0,340.91
1662436800000,-11537.5,0.0,513.03
1662440400000,-11064.770833333334,2029.6541666666667,553.88
1662444000000,-8468.520833333334,7627.175,561.75
1662447600000,-6324.6875,13193.85,478.46
1662451200000,412.125,26497.4625,431.07
1662454800000,1139.8333333333333,31897.4625,304.49
1662458400000,2449.4166666666665,32184.2875,255.17
1662462000000,9557.041666666666,36289.28333333333,267.1
1662465600000,10346.4375,36471.04583333333,279.92
1662469200000,6947.0625,30631.6625,363.97
1662472800000,3464.208333333333,24673.341666666667,443.33
1662476400000,929.375,16180.35,525.81
1662480000000,-969.8541666666666,7395.133333333333,564.44
1662483600000,-5138.041666666667,1271.6791666666666,633.97
1662487200000,-8118.916666666667,0.0,594.0
1662490800000,-7905.708333333333,0.0,530.03
1662494400000,-11131.291666666666,0.0,484.81
1662498000000,-10723.583333333334,0.0,471.21
1662501600000,-10892.270833333334,0.0,415.26
1662505200000,-10715.125,0.0,384.07
1662508800000,-10309.270833333334,0.0,367.45
1662512400000,-10002.166666666666,0.0,366.11
1662516000000,-10208.9375,0.0,387.67
1662519600000,-10220.083333333334,0.0,394.01
1662523200000,-12485.458333333334,0.0,484.68
1662526800000,-12356.625,1466.7875,519.9
1662530400000,-8456.041666666666,6869.666666666667,524.77
1662534000000,-3433.708333333333,15881.470833333333,501.18
1662537600000,22.70833333333333,26891.88333333333,469.94
1662541200000,1046.625,33249.40416666667,450.38
1662544800000,4183.020833333333,37727.53333333333,392.98
1662548400000,7816.4375,32785.995833333334,390.39
1662552000000,5818.083333333333,28482.420833333334,396.65
1662555600000,2440.395833333333,23124.666666666668,399.97
1662559200000,-403.8958333333333,15721.508333333331,445.33
1662562800000,-621.9375,9066.229166666666,521.75
1662566400000,-3439.0625,1541.6208333333334,576.75
1662570000000,-8224.8125,888.2041666666667,633.49
1662573600000,-11914.5625,0.0,599.98
1662577200000,-10170.833333333334,0.0,551.3
1662580800000,-10507.229166666666,0.0,486.44
1662584400000,-10529.75,0.0,438.87
1662588000000,-10162.395833333334,0.0,442.12
1662591600000,-9928.104166666666,0.0,407.83
1662595200000,-10292.604166666666,0.0,400.35
1662598800000,-10481.8125,0.0,382.07
1662602400000,-9832.166666666666,0.0,379.29
1662606000000,-10497.729166666666,0.0,404.13
1662609600000,-11634.229166666666,0.0,500.91
1662613200000,-13176.979166666666,117.38333333333334,520.0
1662616800000,-15917.958333333334,1983.2708333333333,524.06
1662620400000,-14179.479166666666,3153.491666666667,509.98
1662624000000,-9960.166666666666,9972.2,483.69
1662627600000,-4523.4375,14082.629166666668,455.56
1662631200000,-1098.7291666666667,18163.05,432.9
1662634800000,2862.9791666666665,25708.783333333333,399.93
1662638400000,1262.4375,20830.7375,392.84
1662642000000,1753.5,26179.316666666666,394.96
1662645600000,219.875,13576.4125,403.04
1662649200000,-1285.6458333333333,6119.633333333333,450.15
1662652800000,-6220.458333333333,1974.6166666666663,504.91
1662656400000,-9420.6875,761.6875,525.82
1662660000000,-10030.9375,0.0,510.24
1662663600000,-9050.3125,0.0,479.91
1662667200000,-9641.270833333334,0.0,394.55
1662670800000,-9030.854166666666,0.0,345.17
1662674400000,-8878.666666666666,0.0,300.01
1662678000000,-9148.104166666666,0.0,238.2
1662681600000,-9047.791666666666,0.0,205.01
1662685200000,-9306.25,0.0,192.6
1662688800000,-9409.395833333334,0.0,226.87
1662692400000,-8945.729166666666,0.0,278.7
1662696000000,-10436.125,0.0,375.58
1662699600000,-9713.291666666666,1119.7166666666667,431.0
1662703200000,-9032.1875,5217.845833333334,431.46
1662706800000,-7361.625,9744.433333333332,401.74
1662710400000,447.25,20599.983333333334,353.07
1662714000000,3998.5,28338.033333333333,329.86
1662717600000,10761.166666666666,41672.87083333333,339.76
1662721200000,8111.541666666667,32591.925,292.47
1662724800000,3431.895833333333,16384.4375,293.88
1662728400000,2623.75,20402.591666666667,291.02
1662732000000,1543.9791666666667,16575.6,364.23
1662735600000,-116.79166666666669,13646.1875,390.0
1662739200000,-595.6875,1227.1333333333334,435.31
1662742800000,-3346.25,904.0875,467.35
1662746400000,-7898.458333333333,0.0,465.0
1662750000000,-10383.0625,0.0,419.95
1662753600000,-10200.145833333334,0.0,398.29
1662757200000,-10042.145833333334,0.0,375.44
1662760800000,-10112.666666666666,0.0,400.85
1662764400000,-9654.104166666666,0.0,359.09
1662768000000,-10085.541666666666,0.0,352.09
1662771600000,-10040.270833333334,0.0,348.07
1662775200000,-9708.416666666666,0.0,348.09
1662778800000,-10884.604166666666,0.0,356.04
1662782400000,-10351.0,0.0,381.3
1662786000000,-8732.75,910.3375,411.07
1662789600000,-7888.333333333333,2575.9416666666666,427.72
1662793200000,-1691.2708333333333,9343.616666666669,429.18
1662796800000,-228.20833333333331,14580.883333333331,419.9
1662800400000,2389.083333333333,19711.904166666667,418.36
1662804000000,1187.2708333333333,17187.266666666666,399.98
1662807600000,1924.5833333333333,19055.483333333334,355.0
1662811200000,4498.291666666667,17821.991666666665,348.99
1662814800000,1338.6041666666667,11637.654166666667,353.39
1662818400000,5397.625,16998.225,371.98
1662822000000,602.9791666666666,9660.808333333332,436.24
1662825600000,-87.125,2937.770833333333,469.52
1662829200000,-269.6875,314.09166666666664,491.86
1662832800000,-2685.4791666666665,0.0,483.98
1662836400000,-7957.208333333333,0.0,459.95
1662840000000,-9456.4375,0.0,443.97
1662843600000,-9683.1875,0.0,437.01
1662847200000,-10887.770833333334,0.0,421.45
1662850800000,-9551.229166666666,0.0,385.07
1662854400000,-9906.0,0.0,385.06
1662858000000,-9710.1875,0.0,369.22
1662861600000,-10378.125,0.0,358.54
1662865200000,-10555.270833333334,0.0,369.02
1662868800000,-9602.3125,0.0,379.02
1662872400000,-9168.6875,850.0916666666667,385.01
1662876000000,-6178.916666666667,3948.241666666667,402.13
1662879600000,-920.7291666666666,10060.258333333331,402.13
1662883200000,1976.8333333333333,22152.25833333333,388.5
1662886800000,5232.895833333333,27253.658333333333,380.04
1662890400000,4842.916666666667,21707.02083333333,360.0
1662894000000,11515.962343096237,27182.2050209205,295.0
1662897600000,4369.5625,16315.1,251.8
1662901200000,4203.0,15153.225,297.0
1662904800000,1280.875,10433.708333333334,343.1
1662908400000,701.8125,6707.991666666667,404.32
1662912000000,-37.3125,6679.066666666667,459.99
1662915600000,-267.1666666666667,820.0166666666667,505.94
1662919200000,-297.9375,0.0,517.2
1662922800000,-4825.520833333333,0.0,484.94
1662926400000,-9978.4375,0.0,451.26
1662930000000,-9861.333333333334,0.0,400.0
1662933600000,-10082.145833333334,0.0,347.09
1662937200000,-10123.604166666666,0.0,355.48
1662940800000,-10518.208333333334,0.0,355.0
1662944400000,-10521.895833333334,0.0,349.9
1662948000000,-10084.604166666666,0.0,353.39
1662951600000,-10677.083333333334,0.0,389.05
1662955200000,-13708.729166666666,0.0,466.11
1662958800000,-14477.8125,1187.7833333333333,502.68
