"Time","EDM: Balance"
"1658005200000","-14865.833333333334"
"1658008800000","-14726.104166666666"
"1658012400000","-15209.25"
"1658016000000","-14177.541666666666"
"1658019600000","-13497.333333333334"
"1658023200000","-13801.145833333334"
"1658026800000","-14692.083333333334"
"1658030400000","-12402.854166666666"
"1658034000000","-7799.833333333333"
"1658037600000","-804.2291666666666"
"1658041200000","891.3958333333334"
"1658044800000","5820.041666666667"
"1658048400000","13608.729166666666"
"1658052000000","24904.125"
"1658055600000","25757.75"
"1658059200000","23153.6875"
"1658062800000","19666.5625"
"1658066400000","13791.166666666666"
"1658070000000","6893.770833333333"
"1658073600000","-7.333333333333333"
"1658077200000","-951.5208333333334"
"1658080800000","-3525.3958333333335"
"1658084400000","-11413.25"
"1658088000000","-14391.166666666666"
"1658091600000","-15705.9375"
"1658095200000","-14666.479166666666"
"1658098800000","-14814.604166666666"
"1658102400000","-13658.6875"
"1658106000000","-15228.125"
"1658109600000","-14158.125"
"1658113200000","-14134.979079497907"
"1658116800000","-15130.270833333334"
"1658120400000","-9900.479166666666"
"1658124000000","-6305.4375"
"1658127600000","-9.604166666666666"
"1658131200000","213.35416666666666"
"1658134800000","530.3333333333334"
"1658138400000","4945.6875"
"1658142000000","8005.208333333333"
"1658145600000","7414.729166666667"
"1658149200000","5135.979166666667"
"1658152800000","3477.5416666666665"
"1658156400000","682.0625"
"1658160000000","-350.875"
"1658163600000","-1394.3723849372384"
"1658167200000","-9549.75"
"1658170800000","-16753.4375"
"1658174400000","-16718.625"
"1658178000000","-15200.875"
"1658181600000","-16041.729166666666"
"1658185200000","-14357.041666666666"
"1658188800000","-14892.770833333334"
"1658192400000","-15476.541666666666"
"1658196000000","-13777.375"
"1658199600000","-14301.791666666666"
"1658203200000","-14132.479166666666"
"1658206800000","-11274.791666666666"
"1658210400000","-6198.729166666667"
"1658214000000","-4045.020920502092"
"1658217600000","-253.10416666666666"
"1658221200000","320.6875"
"1658224800000","1733.5833333333333"
"1658228400000","6383.916666666667"
"1658232000000","7029.979166666667"
"1658235600000","4443.979166666667"
"1658239200000","4365.5"
"1658242800000","910.1458333333334"
"1658246400000","-971.9583333333334"
"1658250000000","-5285.625"
"1658253600000","-12887.020833333334"
"1658257200000","-17639.5625"
"1658260800000","-20734.625"
"1658264400000","-20072.291666666668"
"1658268000000","-19763.604166666668"
"1658271600000","-19773.229166666668"
"1658275200000","-17003.041666666668"
"1658278800000","-16349.145833333334"
"1658282400000","-16282.25"
"1658286000000","-16742.583333333332"
"1658289600000","-15992.375"
"1658293200000","-11363.0625"
"1658296800000","-9017.854166666666"
"1658300400000","-3011.4583333333335"
"1658304000000","-63.541666666666664"
"1658307600000","54.041666666666664"
"1658311200000","1057.4496644295302"
"1658314800000",
"1658318400000",
"1658322000000",
"1658325600000",
"1658329200000",
"1658332800000",
"1658336400000",
"1658340000000",
"1658343600000",
"1658347200000",
"1658350800000",
"1658354400000",
"1658358000000",
"1658361600000",
"1658365200000",
"1658368800000",
"1658372400000",
"1658376000000",
"1658379600000","-7065.8646616541355"
"1658383200000","-8719.020833333334"
"1658386800000","-12423.541666666666"
"1658390400000","-10127.8125"
"1658394000000","-1877.8333333333333"
"1658397600000","911.0833333333334"
"1658401200000","3458.702928870293"
"1658404800000","3148.0833333333335"
"1658408400000","833.9121338912134"
"1658412000000","660.3333333333334"
"1658415600000","-332.3958333333333"
"1658419200000","-999.5"
"1658422800000","-3820.8125"
"1658426400000","-13771.083333333334"
"1658430000000","-18174.333333333332"
"1658433600000","-14940.416666666666"
"1658437200000","-14786.895833333334"
"1658440800000","-14466.895833333334"
"1658444400000","-14424.375"
"1658448000000","-14026.458333333334"
"1658451600000","-14081.416666666666"
"1658455200000","-14305.8125"
"1658458800000","-13976.375"
"1658462400000","-12067.604166666666"
"1658466000000","-9307.729166666666"
"1658469600000","-3083.0625"
"1658473200000","1815.9832635983264"
"1658476800000","436.1875"
"1658480400000","978.723849372385"
"1658484000000","6241.645833333333"
"1658487600000","14001.979166666666"
"1658491200000","12007.479166666666"
"1658494800000","8183.1875"
"1658498400000","6786.520833333333"
"1658502000000","762.5833333333334"
"1658505600000","-111.875"
"1658509200000","-1859.1666666666667"
"1658512800000","-10908.020833333334"
"1658516400000","-17136.229166666668"
"1658520000000","-17797.729166666668"
"1658523600000","-18736.5625"
"1658527200000","-16328.083333333334"
"1658530800000","-14848.458333333334"
"1658534400000","-17171.895833333332"
"1658538000000","-14226.041666666666"
"1658541600000","-14520.25"
"1658545200000","-14775.833333333334"
"1658548800000","-14196.020833333334"
"1658552400000","-10815.770833333334"
"1658556000000","-7578.458333333333"
"1658559600000","-1946.8333333333333"
"1658563200000","4229.145833333333"
"1658566800000","4963.125"
"1658570400000","14247.6875"
"1658574000000","22979.041666666668"
"1658577600000","21758.1875"
"1658581200000","18926.8125"
"1658584800000","6729.833333333333"
"1658588400000","4606.666666666667"
"1658592000000","440.0833333333333"
"1658595600000","-978.2291666666666"
"1658599200000","-3194.6666666666665"
"1658602800000","-11643.854166666666"
"1658606400000","-17803.0625"
"1658610000000","-15364.333333333334"
"1658613600000","-14729.333333333334"
"1658617200000","-14557.291666666666"
"1658620800000","-14035.4375"
"1658624400000","-13669.083333333334"
"1658628000000","-15210.020833333334"
"1658631600000","-11809.833333333334"
"1658635200000","-12374.0625"
"1658638800000","-6490.125"
"1658642400000","-816.4166666666666"
"1658646000000","936.8541666666666"
"1658649600000","4668.229166666667"
"1658653200000","13641.354166666666"
"1658656800000","22230.125"
"1658660400000","24607.5625"
"1658664000000","24494.229166666668"
"1658667600000","20674.916666666668"
"1658671200000","15410.270833333334"
"1658674800000","6281.0625"
"1658678400000","350.3125"
"1658682000000","-1017.3958333333334"
"1658685600000","-2423.9791666666665"
"1658689200000","-10794.833333333334"
"1658692800000","-17346.5"
"1658696400000","-15010.729166666666"
"1658700000000","-15057.291666666666"
"1658703600000","-14082.520833333334"
"1658707200000","-14321.041666666666"
"1658710800000","-13950.458333333334"
"1658714400000","-13709.125"
"1658718000000","-13973.729166666666"
"1658721600000","-14736.125"
"1658725200000","-10410.083333333334"
"1658728800000","-8413.333333333334"
"1658732400000","-1582.3221757322176"
"1658736000000","306.625"
"1658739600000","1077.4583333333333"
"1658743200000","1589.1041666666667"
"1658746800000","85.9375"
"1658750400000","228.72916666666666"
"1658754000000","-3563.7916666666665"
"1658757600000","-4695.6875"
"1658761200000","-6311.625"
"1658764800000","-8155.729166666667"
"1658768400000","-17075.645833333332"
"1658772000000","-19266.041666666668"
"1658775600000","-19457.479166666668"
"1658779200000","-18214.25"
"1658782800000","-18224.541666666668"
"1658786400000","-17657.669491525423"
"1658790000000","-15489.520833333334"
"1658793600000","-15881.333333333334"
"1658797200000","-16040.604166666666"
"1658800800000","-15283.729166666666"
"1658804400000","-15624.3125"
"1658808000000","-15990.666666666666"
"1658811600000","-13536.916666666666"
"1658815200000","-12924.666666666666"
"1658818800000","-4873.875"
"1658822400000","-307.7291666666667"
"1658826000000","2811.276150627615"
"1658829600000","3514.3958333333335"
"1658833200000","3245.875"
"1658836800000","742.75"
"1658840400000","2271.6875"
"1658844000000","2234.9583333333335"
"1658847600000","855.9583333333334"
"1658851200000","-60.145833333333336"
"1658854800000","-2087.5208333333335"
"1658858400000","-13946.020833333334"
"1658862000000","-17647.875"
"1658865600000","-16957.6875"
"1658869200000","-16559.4375"
"1658872800000","-16381.479166666666"
"1658876400000","-16507.4375"
"1658880000000","-16136.020833333334"
"1658883600000","-16268"
"1658887200000","-15401.708333333334"
"1658890800000","-17380.125"
"1658894400000","-16723.208333333332"
"1658898000000","-12396.208333333334"
"1658901600000","-4406.4375"
